note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -1.9,-1.9,0.62745,0.37255000000000005,0.95261,0.5,0.5,0.56218,0.43782,0.523165159,0.47683484099999995,0.387502,0.612498,1.0,0.98882,0.96317,0.99845,0.99583,5.4,True,False,0.93713,0.02604
x1 = 6.6,6.6,0.32793799999999995,0.6720619999999999,0.91281,0.62246,0.37754,0.37754,0.62246,0.45785857495999993,0.54214142504,0.387502,0.612498,0.95629,0.95629,0.96317,0.99487,0.95629,5.4,True,False,0.93713,0.02604
x1 = 1.9,1.9,0.30009399999999997,0.699906,0.88141,0.37754,0.62246,0.5,0.5,0.46325048875999997,0.53674951124,0.387502,0.612498,0.95629,1.0,0.96317,0.9961,0.98688,5.4,True,False,0.93713,0.02604
x1 = 3.4,3.4,0.24669400000000002,0.753306,0.806,0.43782,0.56218,0.5,0.5,0.48466056708000005,0.5153394329200001,0.387502,0.612498,0.98882,1.0,0.96317,0.99932,0.99724,5.4,True,False,0.93713,0.02604
x1 = -15.0,-15.0,0.9708780000000001,0.029122,0.18997,0.32082,0.67918,0.56218,0.43782,0.32784888592,0.6721511140800001,0.387502,0.612498,0.90527,0.98882,0.96317,0.91271,0.9077,5.4,False,False,0.93713,0.02604
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.32082,0.67918,0.56218,0.43782,0.32758194175999994,0.67241805824,0.387502,0.612498,0.90527,0.98882,0.96317,0.91244,0.90761,5.4,False,False,0.93713,0.02604
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.5,0.5,0.43782,0.56218,0.45842744688000003,0.5415725531200001,0.387502,0.612498,1.0,0.98882,0.96317,0.99501,0.99253,5.4,True,False,0.93713,0.02604
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.32082,0.67918,0.56218,0.43782,0.32758194175999994,0.67241805824,0.387502,0.612498,0.90527,0.98882,0.96317,0.91244,0.90761,5.4,False,False,0.93713,0.02604
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.5,0.5,0.43782,0.56218,0.45842744688000003,0.5415725531200001,0.387502,0.612498,1.0,0.98882,0.96317,0.99501,0.99253,5.4,True,False,0.93713,0.02604
x1 = -5.6,-5.6,0.9665659999999999,0.033434000000000005,0.21133,0.43782,0.56218,0.56218,0.43782,0.44197785223999997,0.55802214776,0.387502,0.612498,0.98882,0.98882,0.96317,0.99026,0.98882,5.4,True,False,0.93713,0.02604
x1 = -5.5,-5.5,0.965298,0.034702,0.21745,0.43782,0.56218,0.56218,0.43782,0.44213554071999994,0.5578644592800001,0.387502,0.612498,0.98882,0.98882,0.96317,0.99032,0.98882,5.4,True,False,0.93713,0.02604
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.32082,0.67918,0.56218,0.43782,0.32758194175999994,0.67241805824,0.387502,0.612498,0.90527,0.98882,0.96317,0.91244,0.90761,5.4,False,False,0.93713,0.02604
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.5,0.5,0.43782,0.56218,0.45842744688000003,0.5415725531200001,0.387502,0.612498,1.0,0.98882,0.96317,0.99501,0.99253,5.4,True,False,0.93713,0.02604
x1 = 6.0,6.0,0.375568,0.6244320000000001,0.95485,0.67918,0.32082,0.37754,0.62246,0.49082633152000005,0.5091736684800001,0.387502,0.612498,0.90527,0.95629,0.96317,0.99976,0.93713,5.4,True,True,0.93713,0.02604
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.32082,0.67918,0.56218,0.43782,0.32758194175999994,0.67241805824,0.387502,0.612498,0.90527,0.98882,0.96317,0.91244,0.90761,5.4,False,False,0.93713,0.02604
