note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 12.3,12.3,0.27253000000000005,0.7274700000000001,0.84507,0.62246,0.37754,0.09535,0.90465,0.23900328830000006,0.7609967117,0.27926799999999996,0.720732,0.95629,0.45408,0.85445,0.79338,0.59095,9.8,False,False,0.3542,0.50025
x1 = -8.6,-8.6,0.9756219999999999,0.024378000000000004,0.16536,0.18243,0.8175700000000001,0.56218,0.43782,0.1916875455,0.8083124545,0.27926799999999996,0.720732,0.68536,0.98882,0.85445,0.70499,0.69276,9.8,False,False,0.3542,0.50025
x1 = -10.7,-10.7,0.97532,0.02468,0.16697,0.22270000000000004,0.7773,0.62246,0.37754,0.23256607680000002,0.7674339232,0.27926799999999996,0.720732,0.76507,0.95629,0.85445,0.78246,0.76979,9.8,False,False,0.3542,0.50025
x1 = 12.6,12.6,0.280584,0.7194159999999999,0.85625,0.62246,0.37754,0.07586,0.9241399999999999,0.2292272144,0.7707727855999998,0.27926799999999996,0.720732,0.95629,0.38742,0.85445,0.77666,0.54704,9.8,False,False,0.3542,0.50025
x1 = -13.1,-13.1,0.9761839999999999,0.023816,0.16236,0.14805,0.8519500000000001,0.5,0.5,0.15643204119999998,0.8435679588000001,0.27926799999999996,0.720732,0.60494,1.0,0.85445,0.62571,0.61435,9.8,False,False,0.3542,0.50025
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8519500000000001,0.14805,0.03733,0.9626699999999999,0.30730810192,0.69269189808,0.27926799999999996,0.720732,0.60494,0.22991,0.85445,0.89004,0.3542,9.8,True,True,0.3542,0.50025
x1 = -2.3,-2.3,0.7612080000000001,0.23879200000000003,0.79303,0.32082,0.67918,0.43782,0.56218,0.34875866400000005,0.651241336,0.27926799999999996,0.720732,0.90527,0.98882,0.85445,0.93295,0.92522,9.8,False,False,0.3542,0.50025
x1 = 6.6,6.6,0.32793799999999995,0.6720619999999999,0.91281,0.62246,0.37754,0.09535,0.90465,0.26820939918,0.7317906008199999,0.27926799999999996,0.720732,0.95629,0.45408,0.85445,0.83888,0.61877,9.8,True,False,0.3542,0.50025
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8519500000000001,0.14805,0.03733,0.9626699999999999,0.30730810192,0.69269189808,0.27926799999999996,0.720732,0.60494,0.22991,0.85445,0.89004,0.3542,9.8,True,True,0.3542,0.50025
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8519500000000001,0.14805,0.03733,0.9626699999999999,0.30730810192,0.69269189808,0.27926799999999996,0.720732,0.60494,0.22991,0.85445,0.89004,0.3542,9.8,True,True,0.3542,0.50025
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8519500000000001,0.14805,0.03733,0.9626699999999999,0.30730810192,0.69269189808,0.27926799999999996,0.720732,0.60494,0.22991,0.85445,0.89004,0.3542,9.8,True,True,0.3542,0.50025
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8519500000000001,0.14805,0.03733,0.9626699999999999,0.30730810192,0.69269189808,0.27926799999999996,0.720732,0.60494,0.22991,0.85445,0.89004,0.3542,9.8,True,True,0.3542,0.50025
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8519500000000001,0.14805,0.03733,0.9626699999999999,0.30730810192,0.69269189808,0.27926799999999996,0.720732,0.60494,0.22991,0.85445,0.89004,0.3542,9.8,True,True,0.3542,0.50025
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8519500000000001,0.14805,0.03733,0.9626699999999999,0.30730810192,0.69269189808,0.27926799999999996,0.720732,0.60494,0.22991,0.85445,0.89004,0.3542,9.8,True,True,0.3542,0.50025
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8519500000000001,0.14805,0.03733,0.9626699999999999,0.30730810192,0.69269189808,0.27926799999999996,0.720732,0.60494,0.22991,0.85445,0.89004,0.3542,9.8,True,True,0.3542,0.50025
