note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 1.5,1.5,0.26920599999999995,0.7307939999999999,0.84032,0.9968299999999999,0.00317,0.9985000000000002,0.0015,0.9980504259799999,0.0019495740199999996,0.97933,0.02067,0.03088,0.01623,0.14519,0.02036,0.02017,-7.2,False,False,0.01751,0.12768
x1 = 3.2,3.2,0.27766199999999996,0.722338,0.85225,0.9933099999999999,0.00669,0.99807,0.00193,0.99674832888,0.0032516711199999998,0.97933,0.02067,0.05795,0.02018,0.14519,0.03156,0.03067,-7.2,False,False,0.01751,0.12768
x1 = 1.4,1.4,0.287084,0.7129160000000001,0.86492,0.9968299999999999,0.00317,0.9988300000000001,0.00117,0.9982558320000001,0.0017441680000000004,0.97933,0.02067,0.03088,0.01308,0.14519,0.0185,0.01819,-7.2,False,False,0.01751,0.12768
x1 = 4.6,4.6,0.5,0.5,1.0,0.9947800000000001,0.00522,0.99807,0.00193,0.9964250000000001,0.003575,0.97933,0.02067,0.04709,0.02018,0.14519,0.03421,0.03364,-7.2,False,False,0.01751,0.12768
x1 = -2.8,-2.8,0.795392,0.20460799999999998,0.73105,0.9985000000000002,0.0015,0.8175700000000001,0.18243,0.9614802745600002,0.03851972544,0.97933,0.02067,0.01623,0.68536,0.14519,0.23546,0.15314,-7.2,False,False,0.01751,0.12768
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.9947800000000001,0.00522,0.99807,0.00193,0.9969796413600001,0.00302035864,0.97933,0.02067,0.04709,0.02018,0.14519,0.02963,0.0291,-7.2,False,False,0.01751,0.12768
x1 = 2.1,2.1,0.39377399999999996,0.606226,0.96719,0.9968299999999999,0.00317,0.99807,0.00193,0.9975817202399999,0.00241827976,0.97933,0.02067,0.03088,0.02018,0.14519,0.0245,0.02439,-7.2,False,False,0.01751,0.12768
x1 = -0.8,-0.8,0.6635519999999999,0.336448,0.92138,0.9985000000000002,0.0015,0.99807,0.00193,0.9983553273600001,0.00164467264,0.97933,0.02067,0.01623,0.02018,0.14519,0.01758,0.01756,-7.2,False,False,0.01751,0.12768
x1 = -0.9,-0.9,0.676964,0.323036,0.90765,0.9985000000000002,0.0015,0.99807,0.00193,0.9983610945200001,0.0016389054800000002,0.97933,0.02067,0.01623,0.02018,0.14519,0.01753,0.01751,-7.2,False,False,0.01751,0.12768
x1 = 2.1,2.1,0.39377399999999996,0.606226,0.96719,0.9968299999999999,0.00317,0.99807,0.00193,0.9975817202399999,0.00241827976,0.97933,0.02067,0.03088,0.02018,0.14519,0.0245,0.02439,-7.2,False,False,0.01751,0.12768
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.9947800000000001,0.00522,0.99807,0.00193,0.9969796413600001,0.00302035864,0.97933,0.02067,0.04709,0.02018,0.14519,0.02963,0.0291,-7.2,False,False,0.01751,0.12768
x1 = -0.9,-0.9,0.676964,0.323036,0.90765,0.9985000000000002,0.0015,0.99807,0.00193,0.9983610945200001,0.0016389054800000002,0.97933,0.02067,0.01623,0.02018,0.14519,0.01753,0.01751,-7.2,False,False,0.01751,0.12768
x1 = -0.9,-0.9,0.676964,0.323036,0.90765,0.9985000000000002,0.0015,0.99807,0.00193,0.9983610945200001,0.0016389054800000002,0.97933,0.02067,0.01623,0.02018,0.14519,0.01753,0.01751,-7.2,False,False,0.01751,0.12768
x1 = -0.9,-0.9,0.676964,0.323036,0.90765,0.9985000000000002,0.0015,0.99807,0.00193,0.9983610945200001,0.0016389054800000002,0.97933,0.02067,0.01623,0.02018,0.14519,0.01753,0.01751,-7.2,False,False,0.01751,0.12768
x1 = -0.9,-0.9,0.676964,0.323036,0.90765,0.9985000000000002,0.0015,0.99807,0.00193,0.9983610945200001,0.0016389054800000002,0.97933,0.02067,0.01623,0.02018,0.14519,0.01753,0.01751,-7.2,False,False,0.01751,0.12768
