note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 1.1,1.1,0.21083600000000002,0.789164,0.74308,0.32082,0.67918,0.37754,0.62246,0.36558138207999996,0.63441861792,0.316594,0.683406,0.90527,0.95629,0.90064,0.94722,0.94553,6.2,False,False,0.77597,0.12467
x1 = -0.1,-0.1,0.734636,0.26536400000000004,0.83473,0.37754,0.62246,0.56218,0.43782,0.42653680896,0.57346319104,0.316594,0.683406,0.95629,0.98882,0.90064,0.98437,0.96492,6.2,False,False,0.77597,0.12467
x1 = -11.6,-11.6,0.9774039999999999,0.022595999999999998,0.15578,0.32082,0.67918,0.5,0.5,0.3248687512799999,0.67513124872,0.316594,0.683406,0.90527,1.0,0.90064,0.9096,0.90741,6.2,True,False,0.77597,0.12467
x1 = 4.2,4.2,0.57616,0.42383999999999994,0.9832,0.32082,0.67918,0.14805,0.8519500000000001,0.24759316319999997,0.7524068368,0.316594,0.683406,0.90527,0.60494,0.90064,0.80744,0.77798,6.2,False,False,0.77597,0.12467
x1 = -0.5,-0.5,0.675988,0.324012,0.90869,0.37754,0.62246,0.56218,0.43782,0.43736557568,0.56263442432,0.316594,0.683406,0.95629,0.98882,0.90064,0.98865,0.96683,6.2,False,False,0.77597,0.12467
x1 = 7.2,7.2,0.29858,0.7014199999999999,0.87955,0.56218,0.43782,0.18243,0.8175700000000001,0.295815755,0.704184245,0.316594,0.683406,0.98882,0.68536,0.90064,0.87612,0.77597,6.2,True,True,0.77597,0.12467
x1 = 7.3,7.3,0.26674600000000004,0.733254,0.83676,0.56218,0.43782,0.22270000000000004,0.7773,0.31325493208000005,0.68674506792,0.316594,0.683406,0.98882,0.76507,0.90064,0.8969,0.82475,6.2,True,False,0.77597,0.12467
x1 = -2.7,-2.7,0.808052,0.19194799999999998,0.70553,0.37754,0.62246,0.37754,0.62246,0.37754,0.6224599999999999,0.316594,0.683406,0.95629,0.95629,0.90064,0.95629,0.95629,6.2,False,False,0.77597,0.12467
x1 = 7.3,7.3,0.26674600000000004,0.733254,0.83676,0.56218,0.43782,0.22270000000000004,0.7773,0.31325493208000005,0.68674506792,0.316594,0.683406,0.98882,0.76507,0.90064,0.8969,0.82475,6.2,True,False,0.77597,0.12467
x1 = 3.5,3.5,0.29928999999999994,0.7007100000000002,0.88042,0.26894,0.73106,0.22270000000000004,0.7773,0.23653916960000004,0.7634608304,0.316594,0.683406,0.83994,0.76507,0.90064,0.78924,0.78748,6.2,False,False,0.77597,0.12467
x1 = 3.4,3.4,0.24669400000000002,0.753306,0.806,0.26894,0.73106,0.32082,0.67918,0.30802151528,0.6919784847200001,0.316594,0.683406,0.83994,0.90527,0.90064,0.89088,0.88915,6.2,True,False,0.77597,0.12467
x1 = -7.0,-7.0,0.97468,0.02532,0.17035,0.32082,0.67918,0.56218,0.43782,0.3269312352,0.6730687648,0.316594,0.683406,0.90527,0.98882,0.90064,0.91176,0.90739,6.2,True,False,0.77597,0.12467
x1 = 7.3,7.3,0.26674600000000004,0.733254,0.83676,0.56218,0.43782,0.22270000000000004,0.7773,0.31325493208000005,0.68674506792,0.316594,0.683406,0.98882,0.76507,0.90064,0.8969,0.82475,6.2,True,False,0.77597,0.12467
x1 = -2.7,-2.7,0.808052,0.19194799999999998,0.70553,0.37754,0.62246,0.37754,0.62246,0.37754,0.6224599999999999,0.316594,0.683406,0.95629,0.95629,0.90064,0.95629,0.95629,6.2,False,False,0.77597,0.12467
x1 = 7.3,7.3,0.26674600000000004,0.733254,0.83676,0.56218,0.43782,0.22270000000000004,0.7773,0.31325493208000005,0.68674506792,0.316594,0.683406,0.98882,0.76507,0.90064,0.8969,0.82475,6.2,True,False,0.77597,0.12467
