note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -11.8,-11.8,0.97514,0.02486,0.16792,0.18243,0.8175700000000001,0.5,0.5,0.1903247902,0.8096752098000002,0.306168,0.693832,0.68536,1.0,0.8887,0.70215,0.69318,8.2,False,False,0.47552,0.41318
x1 = 13.4,13.4,0.26165200000000005,0.738348,0.82923,0.5,0.5,0.18243,0.8175700000000001,0.26552282564000007,0.7344771743600002,0.306168,0.693832,1.0,0.68536,0.8887,0.83497,0.76769,8.2,False,False,0.47552,0.41318
x1 = 9.5,9.5,0.27926799999999996,0.720732,0.85445,0.67918,0.32082,0.06009,0.93991,0.23298202612,0.76701797388,0.306168,0.693832,0.90527,0.3278,0.8887,0.78317,0.48907,8.2,False,False,0.47552,0.41318
x1 = 15.3,15.3,0.265654,0.7343459999999999,0.83516,0.5,0.5,0.1192,0.8808,0.2203610432,0.7796389568,0.306168,0.693832,1.0,0.52706,0.8887,0.76083,0.6527,8.2,False,False,0.47552,0.41318
x1 = -10.2,-10.2,0.9756400000000001,0.02436,0.16527,0.22270000000000004,0.7773,0.56218,0.43782,0.23096973280000005,0.7690302672000001,0.306168,0.693832,0.76507,0.98882,0.8887,0.7797,0.77052,8.2,False,False,0.47552,0.41318
x1 = 5.2,5.2,0.387502,0.612498,0.96317,0.43782,0.56218,0.04743,0.95257,0.19870690578,0.8012930942200001,0.306168,0.693832,0.98882,0.27538,0.8887,0.71933,0.55184,8.2,False,False,0.47552,0.41318
x1 = 9.0,9.0,0.288428,0.711572,0.86668,0.73106,0.26894,0.06009,0.93991,0.25361653516000005,0.74638346484,0.306168,0.693832,0.83994,0.3278,0.8887,0.81696,0.47552,8.2,False,False,0.47552,0.41318
x1 = 9.1,9.1,0.27809000000000006,0.72191,0.85284,0.67918,0.32082,0.07586,0.9241399999999999,0.24363725880000006,0.7563627411999999,0.306168,0.693832,0.90527,0.38742,0.8887,0.80104,0.53143,8.2,False,False,0.47552,0.41318
x1 = 8.3,8.3,0.286144,0.713856,0.86369,0.67918,0.32082,0.07586,0.9241399999999999,0.24849639808,0.75150360192,0.306168,0.693832,0.90527,0.38742,0.8887,0.80889,0.5356,8.2,False,False,0.47552,0.41318
x1 = 9.1,9.1,0.27809000000000006,0.72191,0.85284,0.67918,0.32082,0.07586,0.9241399999999999,0.24363725880000006,0.7563627411999999,0.306168,0.693832,0.90527,0.38742,0.8887,0.80104,0.53143,8.2,False,False,0.47552,0.41318
x1 = 9.1,9.1,0.27809000000000006,0.72191,0.85284,0.67918,0.32082,0.07586,0.9241399999999999,0.24363725880000006,0.7563627411999999,0.306168,0.693832,0.90527,0.38742,0.8887,0.80104,0.53143,8.2,False,False,0.47552,0.41318
x1 = 9.1,9.1,0.27809000000000006,0.72191,0.85284,0.67918,0.32082,0.07586,0.9241399999999999,0.24363725880000006,0.7563627411999999,0.306168,0.693832,0.90527,0.38742,0.8887,0.80104,0.53143,8.2,False,False,0.47552,0.41318
x1 = 9.1,9.1,0.27809000000000006,0.72191,0.85284,0.67918,0.32082,0.07586,0.9241399999999999,0.24363725880000006,0.7563627411999999,0.306168,0.693832,0.90527,0.38742,0.8887,0.80104,0.53143,8.2,False,False,0.47552,0.41318
x1 = 5.2,5.2,0.387502,0.612498,0.96317,0.43782,0.56218,0.04743,0.95257,0.19870690578,0.8012930942200001,0.306168,0.693832,0.98882,0.27538,0.8887,0.71933,0.55184,8.2,False,False,0.47552,0.41318
x1 = 9.1,9.1,0.27809000000000006,0.72191,0.85284,0.67918,0.32082,0.07586,0.9241399999999999,0.24363725880000006,0.7563627411999999,0.306168,0.693832,0.90527,0.38742,0.8887,0.80104,0.53143,8.2,False,False,0.47552,0.41318
