note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 5.0,5.0,0.41090199999999993,0.5890980000000001,0.97697,0.9959299999999999,0.00407,0.9985000000000002,0.0015,0.99744398186,0.0025560181399999996,0.976418,0.023582,0.03818,0.01623,0.16111,0.02569,0.02525,-7.8,False,False,0.05905,0.10206
x1 = 12.9,12.9,0.265654,0.734346,0.83516,0.9947800000000001,0.00522,0.99753,0.00247,0.9967994515000002,0.0032005485,0.976418,0.023582,0.04709,0.02495,0.16111,0.03113,0.03083,-7.8,False,False,0.05905,0.10206
x1 = 7.6,7.6,0.27926799999999996,0.720732,0.85445,0.99142,0.00858,0.9959299999999999,0.00407,0.9946705013199999,0.00532949868,0.976418,0.023582,0.07123,0.03818,0.16111,0.04792,0.04741,-7.8,False,False,0.05905,0.10206
x1 = -7.6,-7.6,0.97693,0.02307,0.15835,0.99753,0.00247,0.32082,0.67918,0.9819183003,0.018081699700000002,0.976418,0.023582,0.02495,0.90527,0.16111,0.13053,0.04526,-7.8,False,False,0.05905,0.10206
x1 = -6.6,-6.6,0.9677800000000001,0.03222,0.20541,0.9968299999999999,0.00317,0.32082,0.67918,0.9750489577999999,0.024951042200000002,0.976418,0.023582,0.03088,0.90527,0.16111,0.1684,0.05905,-7.8,True,True,0.05905,0.10206
x1 = 3.9,3.9,0.233548,0.7664519999999999,0.78415,0.9947800000000001,0.00522,0.9985000000000002,0.0015,0.9976312014400001,0.0023687985599999996,0.976418,0.023582,0.04709,0.01623,0.16111,0.02407,0.02344,-7.8,False,False,0.05905,0.10206
x1 = 3.1,3.1,0.278374,0.7216260000000001,0.85323,0.9947800000000001,0.00522,0.9988300000000001,0.00117,0.9977025853000003,0.0022974147,0.976418,0.023582,0.04709,0.01308,0.16111,0.02345,0.02255,-7.8,False,False,0.05905,0.10206
x1 = -4.6,-4.6,0.9225239999999999,0.07747599999999999,0.39322,0.99807,0.00193,0.5,0.5,0.9594815286799998,0.04051847131999999,0.976418,0.023582,0.02018,1.0,0.16111,0.24466,0.09609,-7.8,False,False,0.05905,0.10206
x1 = -1.1,-1.1,0.570398,0.42960200000000004,0.98565,0.99807,0.00193,0.9968299999999999,0.00317,0.99753729352,0.00246270648,0.976418,0.023582,0.02018,0.03088,0.16111,0.02489,0.02478,-7.8,False,False,0.05905,0.10206
x1 = 1.9,1.9,0.30009399999999997,0.699906,0.88141,0.99753,0.00247,0.9988300000000001,0.00117,0.9984398778000001,0.0015601222,0.976418,0.023582,0.02495,0.01308,0.16111,0.0168,0.01664,-7.8,False,False,0.05905,0.10206
x1 = 2.9,2.9,0.286912,0.7130879999999999,0.8647,0.9959299999999999,0.00407,0.99807,0.00193,0.9974560083199999,0.0025439916799999997,0.976418,0.023582,0.03818,0.02018,0.16111,0.02559,0.02534,-7.8,False,False,0.05905,0.10206
x1 = -1.0,-1.0,0.491842,0.5081580000000001,0.99981,0.99753,0.00247,0.9985000000000002,0.0015,0.9980229132600003,0.00197708674,0.976418,0.023582,0.02495,0.01623,0.16111,0.02061,0.02052,-7.8,False,False,0.05905,0.10206
x1 = -1.6,-1.6,0.558268,0.441732,0.99018,0.9933099999999999,0.00669,0.9933099999999999,0.00669,0.9933099999999999,0.00669,0.976418,0.023582,0.05795,0.05795,0.16111,0.05795,0.05795,-7.8,False,False,0.05905,0.10206
x1 = 4.3,4.3,0.495998,0.5040020000000001,0.99995,0.9959299999999999,0.00407,0.99807,0.00193,0.99700856428,0.00299143572,0.976418,0.023582,0.03818,0.02018,0.16111,0.02939,0.02911,-7.8,False,False,0.05905,0.10206
x1 = 1.9,1.9,0.30009399999999997,0.699906,0.88141,0.99753,0.00247,0.9988300000000001,0.00117,0.9984398778000001,0.0015601222,0.976418,0.023582,0.02495,0.01308,0.16111,0.0168,0.01664,-7.8,False,False,0.05905,0.10206
