note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -4.6,-4.6,0.9225239999999999,0.07747599999999999,0.39322,0.67918,0.32082,0.56218,0.43782,0.670115308,0.3298846919999999,0.5,0.5,0.90527,0.98882,1.0,0.91481,0.91174,4.6,False,False,0.94508,0.05492
x1 = 2.4,2.4,0.388004,0.6119960000000001,0.9635,0.56218,0.43782,0.62246,0.37754,0.5990711188800001,0.40092888112,0.5,0.5,0.98882,0.95629,1.0,0.97149,0.96891,4.6,True,False,0.94508,0.05492
x1 = 9.0,9.0,0.288428,0.711572,0.86668,0.62246,0.37754,0.5,0.5,0.53532089288,0.46467910712,0.5,0.5,0.95629,1.0,1.0,0.9964,0.98739,4.6,True,False,0.94508,0.05492
x1 = -10.6,-10.6,0.9767659999999999,0.023234,0.15923,0.56218,0.43782,0.56218,0.43782,0.56218,0.43781999999999993,0.5,0.5,0.98882,0.98882,1.0,0.98882,0.98882,4.6,True,False,0.94508,0.05492
x1 = 1.6,1.6,0.30696,0.69304,0.88963,0.56218,0.43782,0.62246,0.37754,0.6039564512,0.39604354880000003,0.5,0.5,0.98882,0.95629,1.0,0.96859,0.96628,4.6,True,False,0.94508,0.05492
x1 = -7.8,-7.8,0.976418,0.023582,0.16111,0.56218,0.43782,0.56218,0.43782,0.56218,0.43782,0.5,0.5,0.98882,0.98882,1.0,0.98882,0.98882,4.6,True,False,0.94508,0.05492
x1 = 6.7,6.7,0.30026,0.69974,0.88161,0.73106,0.26894,0.5,0.5,0.5693780756,0.4306219244,0.5,0.5,0.83994,1.0,1.0,0.98607,0.95194,4.6,True,False,0.94508,0.05492
x1 = -5.9,-5.9,0.966084,0.033916,0.21367,0.56218,0.43782,0.56218,0.43782,0.56218,0.43782,0.5,0.5,0.98882,0.98882,1.0,0.98882,0.98882,4.6,True,False,0.94508,0.05492
x1 = 6.1,6.1,0.327938,0.672062,0.91281,0.73106,0.26894,0.5,0.5,0.5757733542800001,0.42422664572,0.5,0.5,0.83994,1.0,1.0,0.98337,0.94751,4.6,True,False,0.94508,0.05492
x1 = -0.3,-0.3,0.7319880000000001,0.26801200000000003,0.8386,0.56218,0.43782,0.67918,0.32082,0.5935374040000001,0.406462596,0.5,0.5,0.98882,0.90527,1.0,0.97461,0.96643,4.6,True,False,0.94508,0.05492
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.56218,0.43782,0.5,0.5,0.52060744688,0.47939255312000006,0.5,0.5,0.98882,1.0,1.0,0.99877,0.99629,4.6,True,False,0.94508,0.05492
x1 = -5.9,-5.9,0.966084,0.033916,0.21367,0.56218,0.43782,0.56218,0.43782,0.56218,0.43782,0.5,0.5,0.98882,0.98882,1.0,0.98882,0.98882,4.6,True,False,0.94508,0.05492
x1 = 5.9,5.9,0.34309399999999995,0.6569060000000001,0.92775,0.73106,0.26894,0.5,0.5,0.57927529964,0.42072470036000004,0.5,0.5,0.83994,1.0,1.0,0.98179,0.94508,4.6,True,True,0.94508,0.05492
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.56218,0.43782,0.5,0.5,0.52060744688,0.47939255312000006,0.5,0.5,0.98882,1.0,1.0,0.99877,0.99629,4.6,True,False,0.94508,0.05492
x1 = 0.1,0.1,0.9162079999999999,0.08379199999999999,0.4154,0.62246,0.37754,0.56218,0.43782,0.6174090182399999,0.38259098175999995,0.5,0.5,0.95629,0.98882,1.0,0.95985,0.95902,4.6,True,False,0.94508,0.05492
