note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 3.0,3.0,0.321814,0.678186,0.90634,0.9890100000000001,0.01099,0.99807,0.00193,0.99515436516,0.00484563484,0.9677800000000001,0.03222,0.08729,0.02018,0.20541,0.04423,0.04178,-6.6,False,False,0.10349,0.10192
x1 = -2.4,-2.4,0.763484,0.236516,0.7892,0.9985000000000002,0.0015,0.9241399999999999,0.07586,0.9809126702400002,0.019087329759999997,0.9677800000000001,0.03222,0.01623,0.38742,0.20541,0.13629,0.10402,-6.6,False,False,0.10349,0.10192
x1 = -4.1,-4.1,0.910778,0.089222,0.43387,0.99753,0.00247,0.67918,0.32082,0.9691261763,0.030873823699999997,0.9677800000000001,0.03222,0.02495,0.90527,0.20541,0.19876,0.10349,-6.6,True,True,0.10349,0.10192
x1 = -2.2,-2.2,0.741896,0.258104,0.82387,0.99807,0.00193,0.9241399999999999,0.07586,0.9789883712799999,0.021011628719999998,0.9677800000000001,0.03222,0.02018,0.38742,0.20541,0.14708,0.11497,-6.6,False,False,0.10349,0.10192
x1 = 1.3,1.3,0.272018,0.727982,0.84435,0.9933099999999999,0.00669,0.9985000000000002,0.0015,0.9970882265800001,0.0029117734199999995,0.9677800000000001,0.03222,0.05795,0.01623,0.20541,0.02872,0.02758,-6.6,False,False,0.10349,0.10192
x1 = -0.6,-0.6,0.67852,0.32148000000000004,0.90598,0.99753,0.00247,0.9959299999999999,0.00407,0.9970156320000001,0.0029843680000000003,0.9677800000000001,0.03222,0.02495,0.03818,0.20541,0.02933,0.0292,-6.6,False,False,0.10349,0.10192
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.99142,0.00858,0.99753,0.00247,0.9955050482400001,0.00449495176,0.9677800000000001,0.03222,0.07123,0.02495,0.20541,0.04152,0.04029,-6.6,False,False,0.10349,0.10192
x1 = 9.2,9.2,0.27362200000000003,0.726378,0.84661,0.9890100000000001,0.01099,0.9968299999999999,0.00317,0.9946902759599999,0.00530972404,0.9677800000000001,0.03222,0.08729,0.03088,0.20541,0.04777,0.04632,-6.6,False,False,0.10349,0.10192
x1 = -0.6,-0.6,0.67852,0.32148000000000004,0.90598,0.99753,0.00247,0.9959299999999999,0.00407,0.9970156320000001,0.0029843680000000003,0.9677800000000001,0.03222,0.02495,0.03818,0.20541,0.02933,0.0292,-6.6,False,False,0.10349,0.10192
x1 = 1.8,1.8,0.28279200000000004,0.7172080000000001,0.85923,0.9947800000000001,0.00522,0.99807,0.00193,0.9971396143200002,0.0028603856800000003,0.9677800000000001,0.03222,0.04709,0.02018,0.20541,0.02829,0.02779,-6.6,False,False,0.10349,0.10192
x1 = -0.6,-0.6,0.67852,0.32148000000000004,0.90598,0.99753,0.00247,0.9959299999999999,0.00407,0.9970156320000001,0.0029843680000000003,0.9677800000000001,0.03222,0.02495,0.03818,0.20541,0.02933,0.0292,-6.6,False,False,0.10349,0.10192
x1 = -0.6,-0.6,0.67852,0.32148000000000004,0.90598,0.99753,0.00247,0.9959299999999999,0.00407,0.9970156320000001,0.0029843680000000003,0.9677800000000001,0.03222,0.02495,0.03818,0.20541,0.02933,0.0292,-6.6,False,False,0.10349,0.10192
x1 = 5.4,5.4,0.387502,0.612498,0.96317,0.9933099999999999,0.00669,0.9959299999999999,0.00407,0.99491474476,0.005085255239999999,0.9677800000000001,0.03222,0.05795,0.03818,0.20541,0.04606,0.04584,-6.6,False,False,0.10349,0.10192
x1 = -9.1,-9.1,0.9792660000000002,0.020734,0.14554,0.99807,0.00193,0.5,0.5,0.9877430166200002,0.01225698338,0.9677800000000001,0.03222,0.02018,1.0,0.20541,0.09541,0.0405,-6.6,False,False,0.10349,0.10192
x1 = 4.2,4.2,0.57616,0.42383999999999994,0.9832,0.9947800000000001,0.00522,0.99142,0.00858,0.9933558976,0.0066441024,0.9677800000000001,0.03222,0.04709,0.07123,0.20541,0.05762,0.05732,-6.6,False,False,0.10349,0.10192
