note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -4.1,-4.1,0.910778,0.089222,0.43387,0.62246,0.37754,0.56218,0.43782,0.61708169784,0.38291830215999995,0.495998,0.5040020000000001,0.95629,0.98882,0.99995,0.96008,0.95919,4.4,True,False,0.91798,0.08197
x1 = -2.2,-2.2,0.741896,0.258104,0.82387,0.62246,0.37754,0.62246,0.37754,0.62246,0.37754,0.495998,0.5040020000000001,0.95629,0.95629,0.99995,0.95629,0.95629,4.4,True,False,0.91798,0.08197
x1 = 1.3,1.3,0.272018,0.727982,0.84435,0.62246,0.37754,0.67918,0.32082,0.6637511390399999,0.33624886096,0.495998,0.5040020000000001,0.95629,0.90527,0.99995,0.92118,0.91915,4.4,False,False,0.91798,0.08197
x1 = -10.5,-10.5,0.9722540000000001,0.027746000000000003,0.18296,0.56218,0.43782,0.56218,0.43782,0.56218,0.43782,0.495998,0.5040020000000001,0.98882,0.98882,0.99995,0.98882,0.98882,4.4,True,False,0.91798,0.08197
x1 = 3.3,3.3,0.24279599999999996,0.7572040000000001,0.79966,0.62246,0.37754,0.67918,0.32082,0.66540861088,0.33459138912,0.495998,0.5040020000000001,0.95629,0.90527,0.99995,0.91955,0.91766,4.4,False,False,0.91798,0.08197
x1 = 6.3,6.3,0.316594,0.683406,0.90064,0.7773,0.22270000000000004,0.56218,0.43782,0.63028570128,0.36971429871999995,0.495998,0.5040020000000001,0.76507,0.98882,0.99995,0.95045,0.91798,4.4,True,True,0.91798,0.08197
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.62246,0.37754,0.5,0.5,0.54058520336,0.45941479664,0.495998,0.5040020000000001,0.95629,1.0,0.99995,0.99524,0.98551,4.4,True,False,0.91798,0.08197
x1 = 6.1,6.1,0.327938,0.672062,0.91281,0.73106,0.26894,0.56218,0.43782,0.61756216944,0.38243783056,0.495998,0.5040020000000001,0.83994,0.98882,0.99995,0.95975,0.94,4.4,True,False,0.91798,0.08197
x1 = -5.7,-5.7,0.96578,0.03422,0.21513,0.67918,0.32082,0.62246,0.37754,0.6772390416,0.3227609584,0.495998,0.5040020000000001,0.90527,0.95629,0.99995,0.90736,0.90702,4.4,False,False,0.91798,0.08197
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.5,0.5,0.56218,0.43782,0.50174203488,0.49825796512,0.495998,0.5040020000000001,1.0,0.98882,0.99995,0.99999,0.99969,4.4,True,False,0.91798,0.08197
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.62246,0.37754,0.5,0.5,0.54058520336,0.45941479664,0.495998,0.5040020000000001,0.95629,1.0,0.99995,0.99524,0.98551,4.4,True,False,0.91798,0.08197
x1 = 1.4,1.4,0.287084,0.7129160000000001,0.86492,0.62246,0.37754,0.62246,0.37754,0.6224600000000001,0.37754,0.495998,0.5040020000000001,0.95629,0.95629,0.99995,0.95629,0.95629,4.4,True,False,0.91798,0.08197
x1 = 6.1,6.1,0.327938,0.672062,0.91281,0.73106,0.26894,0.56218,0.43782,0.61756216944,0.38243783056,0.495998,0.5040020000000001,0.83994,0.98882,0.99995,0.95975,0.94,4.4,True,False,0.91798,0.08197
x1 = -5.6,-5.6,0.9665659999999999,0.033434000000000005,0.21133,0.73106,0.26894,0.56218,0.43782,0.72541366608,0.27458633392,0.495998,0.5040020000000001,0.83994,0.98882,0.99995,0.84797,0.84492,4.4,False,False,0.91798,0.08197
x1 = 0.9,0.9,0.426524,0.5734760000000001,0.98437,0.43782,0.56218,0.56218,0.43782,0.50913747536,0.4908625246400001,0.495998,0.5040020000000001,0.98882,0.98882,0.99995,0.99976,0.98882,4.4,True,False,0.91798,0.08197
