note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -1.7,-1.7,0.6283059999999999,0.371694,0.95196,0.90465,0.09535,0.26894,0.73106,0.6683604072599999,0.33163959274,0.526396,0.473604,0.45408,0.83994,0.99799,0.91659,0.5975,-1.4,False,False,0.49044,0.50755
x1 = -3.4,-3.4,0.85856,0.14143999999999998,0.588,0.7773,0.22270000000000004,0.62246,0.37754,0.7553994304,0.24460056960000004,0.526396,0.473604,0.76507,0.95629,0.99799,0.80261,0.79212,-1.4,False,False,0.49044,0.50755
x1 = -10.8,-10.8,0.9761219999999999,0.023878000000000003,0.16269,0.7773,0.22270000000000004,0.5,0.5,0.7706786306,0.22932136940000003,0.526396,0.473604,0.76507,1.0,0.99799,0.77683,0.77068,-1.4,False,False,0.49044,0.50755
x1 = -8.2,-8.2,0.974198,0.025802000000000002,0.17288,0.73106,0.26894,0.5,0.5,0.7250981898800001,0.27490181012000003,0.526396,0.473604,0.83994,1.0,0.99799,0.84841,0.84407,-1.4,False,False,0.49044,0.50755
x1 = -1.4,-1.4,0.526396,0.473604,0.99799,0.9241399999999999,0.07586,0.14805,0.8519500000000001,0.5565806716399999,0.4434193283600001,0.526396,0.473604,0.38742,0.60494,0.99799,0.99074,0.49044,-1.4,True,True,0.49044,0.50755
x1 = 3.0,3.0,0.321814,0.678186,0.90634,0.73106,0.26894,0.8175700000000001,0.18243,0.78972987086,0.21027012913999998,0.526396,0.473604,0.83994,0.68536,0.99799,0.742,0.73511,-1.4,False,False,0.49044,0.50755
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.67918,0.32082,0.7773,0.22270000000000004,0.7447814620800001,0.25521853792000004,0.526396,0.473604,0.90527,0.76507,0.99799,0.81945,0.81153,-1.4,False,False,0.49044,0.50755
x1 = 2.5,2.5,0.358742,0.641258,0.94163,0.73106,0.26894,0.7773,0.22270000000000004,0.76071176992,0.23928823008000003,0.526396,0.473604,0.83994,0.76507,0.99799,0.79385,0.79193,-1.4,False,False,0.49044,0.50755
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.67918,0.32082,0.7773,0.22270000000000004,0.7447814620800001,0.25521853792000004,0.526396,0.473604,0.90527,0.76507,0.99799,0.81945,0.81153,-1.4,False,False,0.49044,0.50755
x1 = 2.0,2.0,0.58482,0.41518,0.97914,0.7773,0.22270000000000004,0.7773,0.22270000000000004,0.7773,0.22270000000000004,0.526396,0.473604,0.76507,0.76507,0.99799,0.76507,0.76507,-1.4,False,False,0.49044,0.50755
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.7773,0.22270000000000004,0.5,0.5,0.7695311632,0.23046883680000002,0.526396,0.473604,0.76507,1.0,0.99799,0.77883,0.77165,-1.4,False,False,0.49044,0.50755
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.67918,0.32082,0.7773,0.22270000000000004,0.7447814620800001,0.25521853792000004,0.526396,0.473604,0.90527,0.76507,0.99799,0.81945,0.81153,-1.4,False,False,0.49044,0.50755
x1 = 1.9,1.9,0.30009399999999997,0.699906,0.88141,0.73106,0.26894,0.8175700000000001,0.18243,0.7916088680600001,0.20839113194,0.526396,0.473604,0.83994,0.68536,0.99799,0.7384,0.73175,-1.4,False,False,0.49044,0.50755
x1 = 1.6,1.6,0.30696,0.69304,0.88963,0.73106,0.26894,0.8175700000000001,0.18243,0.7910148904000002,0.2089851096,0.526396,0.473604,0.83994,0.68536,0.99799,0.73954,0.73281,-1.4,False,False,0.49044,0.50755
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.67918,0.32082,0.7773,0.22270000000000004,0.7447814620800001,0.25521853792000004,0.526396,0.473604,0.90527,0.76507,0.99799,0.81945,0.81153,-1.4,False,False,0.49044,0.50755
