note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 6.2,6.2,0.316594,0.683406,0.90064,0.90465,0.09535,0.90465,0.09535,0.90465,0.09534999999999999,0.8766740000000001,0.123326,0.45408,0.45408,0.53885,0.45408,0.45408,0.4,False,False,0.23294,0.30591
x1 = 1.7,1.7,0.27889400000000003,0.721106,0.85394,0.90465,0.09535,0.9626699999999999,0.03733,0.9464885701199999,0.05351142988,0.8766740000000001,0.123326,0.45408,0.22991,0.53885,0.30113,0.29243,0.4,False,False,0.23294,0.30591
x1 = -4.0,-4.0,0.907246,0.09275399999999998,0.4456,0.93991,0.06009,0.90465,0.09535,0.9366394939599999,0.06336050604,0.8766740000000001,0.123326,0.3278,0.45408,0.53885,0.34064,0.33951,0.4,False,False,0.23294,0.30591
x1 = -10.1,-10.1,0.976586,0.023414,0.1602,0.9241399999999999,0.07586,0.8519500000000001,0.14805,0.9224497433399997,0.07755025666,0.8766740000000001,0.123326,0.38742,0.60494,0.53885,0.39349,0.39251,0.4,False,False,0.23294,0.30591
x1 = 2.9,2.9,0.286912,0.7130879999999999,0.8647,0.8519500000000001,0.14805,0.90465,0.09535,0.8895297375999999,0.11047026239999999,0.8766740000000001,0.123326,0.60494,0.45408,0.53885,0.50133,0.49736,0.4,False,False,0.23294,0.30591
x1 = 1.6,1.6,0.30696,0.69304,0.88963,0.93991,0.06009,0.97069,0.029309999999999996,0.9612417712,0.038758228799999996,0.8766740000000001,0.123326,0.3278,0.19092,0.53885,0.23657,0.23294,0.4,False,False,0.23294,0.30591
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.90465,0.09535,0.9626699999999999,0.03733,0.9434412436799999,0.05655875632000001,0.8766740000000001,0.123326,0.45408,0.22991,0.53885,0.31363,0.3042,0.4,False,False,0.23294,0.30591
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.90465,0.09535,0.9626699999999999,0.03733,0.9434412436799999,0.05655875632000001,0.8766740000000001,0.123326,0.45408,0.22991,0.53885,0.31363,0.3042,0.4,False,False,0.23294,0.30591
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.93991,0.06009,0.8808,0.1192,0.9382539742399999,0.061746025759999996,0.8766740000000001,0.123326,0.3278,0.52706,0.53885,0.33434,0.33338,0.4,False,False,0.23294,0.30591
x1 = 1.6,1.6,0.30696,0.69304,0.88963,0.93991,0.06009,0.97069,0.029309999999999996,0.9612417712,0.038758228799999996,0.8766740000000001,0.123326,0.3278,0.19092,0.53885,0.23657,0.23294,0.4,False,False,0.23294,0.30591
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.93991,0.06009,0.8808,0.1192,0.9382539742399999,0.061746025759999996,0.8766740000000001,0.123326,0.3278,0.52706,0.53885,0.33434,0.33338,0.4,False,False,0.23294,0.30591
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.93991,0.06009,0.8808,0.1192,0.9382539742399999,0.061746025759999996,0.8766740000000001,0.123326,0.3278,0.52706,0.53885,0.33434,0.33338,0.4,False,False,0.23294,0.30591
x1 = 1.5,1.5,0.26920599999999995,0.7307939999999999,0.84032,0.93991,0.06009,0.95257,0.04743,0.94916185204,0.05083814795999999,0.8766740000000001,0.123326,0.3278,0.27538,0.53885,0.28995,0.28949,0.4,False,False,0.23294,0.30591
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.90465,0.09535,0.9626699999999999,0.03733,0.9434412436799999,0.05655875632000001,0.8766740000000001,0.123326,0.45408,0.22991,0.53885,0.31363,0.3042,0.4,False,False,0.23294,0.30591
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.93991,0.06009,0.8808,0.1192,0.9382539742399999,0.061746025759999996,0.8766740000000001,0.123326,0.3278,0.52706,0.53885,0.33434,0.33338,0.4,False,False,0.23294,0.30591
