x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-2.1,0,x1 = -2.1,0.99999,1e-05,0.00018,0.99999,1e-05,0.06009,0.93991,0.0032959999999999995,0.996704,0.06008943206,0.93991056794,0.37754,0.62246,0.3278,0.03192,0.95629,0.3278,0.3278,0.8,True,0.94762,0.00867
7.5,0,x1 = 7.5,0.0,1.0,0.0,0.0,1.0,0.22270000000000004,0.7773,0.06009,0.93991,0.06009,0.93991,0.37754,0.62246,0.76507,0.3278,0.95629,0.3278,0.3278,0.8,True,0.94762,0.00867
-4.5,0,x1 = -4.5,1.0,0.0,0.0,0.99999,1e-05,0.00858,0.99142,0.0015,0.9985000000000002,0.00858,0.99142,0.37754,0.62246,0.07123,0.01623,0.95629,0.07123,0.07123,0.8,True,0.94762,0.00867
2.3,0,x1 = 2.3,0.99999,1e-05,0.00018,0.9999499999999999,5e-05,0.6338579999999999,0.3661420000000001,0.01799,0.98201,0.6338518413199999,0.3661481586800001,0.37754,0.62246,0.94766,0.13,0.95629,0.94767,0.94762,0.8,True,0.94762,0.00867
-13.2,0,x1 = -13.2,1.0,0.0,0.0,1.0,0.0,0.029309999999999996,0.97069,0.00522,0.9947800000000001,0.029309999999999996,0.97069,0.37754,0.62246,0.19092,0.04709,0.95629,0.19092,0.19092,0.8,True,0.94762,0.00867
8.9,0,x1 = 8.9,0.0,1.0,0.0,0.0,1.0,0.32082,0.67918,0.42961,0.57039,0.42961,0.57039,0.37754,0.62246,0.90527,0.98566,0.95629,0.98566,0.98566,0.8,True,0.94762,0.00867
10.1,0,x1 = 10.1,0.0,1.0,0.0,0.0,1.0,0.26894,0.73106,0.06009,0.93991,0.06009,0.93991,0.37754,0.62246,0.83994,0.3278,0.95629,0.3278,0.3278,0.8,True,0.94762,0.00867
-8.3,0,x1 = -8.3,1.0,0.0,0.0,1.0,0.0,0.01406,0.98594,0.0032959999999999995,0.996704,0.01406,0.98594,0.37754,0.62246,0.10664,0.03192,0.95629,0.10664,0.10664,0.8,True,0.94762,0.00867
11.9,0,x1 = 11.9,2e-05,0.9999800000000001,0.00034,1e-05,0.99999,0.18243,0.8175700000000001,0.04743,0.95257,0.04743270000000001,0.9525673000000001,0.37754,0.62246,0.68536,0.27538,0.95629,0.27539,0.27538,0.8,True,0.94762,0.00867
-5.2,0,x1 = -5.2,1.0,0.0,0.0,0.99999,1e-05,0.01099,0.9890100000000001,0.002,0.998,0.01099,0.9890100000000001,0.37754,0.62246,0.08729,0.02081,0.95629,0.08729,0.08729,0.8,True,0.94762,0.00867
