x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-2.3,0,x1 = -2.3,0.9999400000000002,6.000000000000001e-05,0.00093,0.9999,0.0001,0.09535,0.90465,0.01799,0.98201,0.09534535840000002,0.9046546416000001,0.09535,0.90465,0.45408,0.13,0.45408,0.45406,0.45405,4.2,True,0.41087,0.04321
8.3,0,x1 = 8.3,0.0,1.0,0.0,0.0,1.0,0.96065,0.03935,0.567184,0.432816,0.567184,0.432816,0.09535,0.90465,0.2393,0.98694,0.45408,0.98694,0.98694,4.2,True,0.41087,0.04321
-5.0,0,x1 = -5.0,0.9999800000000001,2e-05,0.00034,0.99999,1e-05,0.67918,0.32082,0.1192,0.8808,0.6791688004,0.3208311996,0.09535,0.90465,0.90527,0.52706,0.45408,0.90528,0.90527,4.2,True,0.41087,0.04321
2.5,0,x1 = 2.5,0.99997,3.0000000000000004e-05,0.00049,0.9999400000000002,6.000000000000001e-05,0.607508,0.39249199999999995,0.22270000000000004,0.7773,0.6074964557600001,0.39250354424,0.09535,0.90465,0.96639,0.76507,0.45408,0.9664,0.96638,4.2,True,0.41087,0.04321
-14.6,0,x1 = -14.6,0.9999800000000001,2e-05,0.00034,0.99997,3.0000000000000004e-05,0.7403080000000001,0.259692,0.18243,0.8175700000000001,0.7402968424400002,0.25970315756,0.09535,0.90465,0.82628,0.68536,0.45408,0.8263,0.82628,4.2,True,0.41087,0.04321
9.8,0,x1 = 9.8,0.0,1.0,0.0,0.0,1.0,0.98594,0.01406,0.917516,0.08248399999999997,0.917516,0.08248399999999997,0.09535,0.90465,0.10664,0.41087,0.45408,0.41087,0.41087,4.2,True,0.41087,0.04321
11.2,0,x1 = 11.2,2e-05,0.9999800000000001,0.00034,3.0000000000000004e-05,0.99997,0.9890100000000001,0.01099,0.863804,0.136196,0.8638065041200002,0.13619349588000004,0.09535,0.90465,0.08729,0.57419,0.45408,0.57418,0.57418,4.2,True,0.41087,0.04321
-9.2,0,x1 = -9.2,1.0,0.0,0.0,0.99999,1e-05,0.6895560000000001,0.31044400000000005,0.09535,0.90465,0.6895560000000001,0.31044400000000005,0.09535,0.90465,0.89369,0.45408,0.45408,0.89369,0.89369,4.2,True,0.41087,0.04321
13.2,0,x1 = 13.2,7e-05,0.99993,0.00107,9.6e-05,0.9999039999999999,0.9890100000000001,0.01099,0.875148,0.124852,0.87515597034,0.12484402966,0.09535,0.90465,0.08729,0.54315,0.45408,0.54313,0.54311,4.2,True,0.41087,0.04321
-5.7,0,x1 = -5.7,0.99999,1e-05,0.00018,0.99999,1e-05,0.7979999999999999,0.202,0.09535,0.90465,0.7979929734999999,0.20200702650000002,0.09535,0.90465,0.72591,0.45408,0.45408,0.72592,0.72591,4.2,True,0.41087,0.04321
