x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-1.6,0,x1 = -1.6,0.9999,0.0001,0.00147,0.9999,0.0001,0.01099,0.9890100000000001,0.00858,0.99142,0.010989759,0.9890102410000001,0.37754,0.62246,0.08729,0.07123,0.95629,0.08729,0.08729,3.5,True,0.52706,0.42923
6.7,0,x1 = 6.7,0.0,1.0,0.0,0.0,1.0,0.03733,0.9626699999999999,0.03733,0.9626699999999999,0.03733,0.9626699999999999,0.37754,0.62246,0.22991,0.22991,0.95629,0.22991,0.22991,3.5,True,0.52706,0.42923
-3.7,0,x1 = -3.7,1.0,0.0,0.0,1.0,0.0,0.06009,0.93991,0.01099,0.9890100000000001,0.06009,0.93991,0.37754,0.62246,0.3278,0.08729,0.95629,0.3278,0.3278,3.5,True,0.52706,0.42923
2.2,0,x1 = 2.2,0.0,1.0,0.0,0.0,1.0,0.00522,0.9947800000000001,0.007852,0.9921479999999999,0.007852,0.9921479999999999,0.37754,0.62246,0.04709,0.06619,0.95629,0.06619,0.06619,3.5,True,0.52706,0.42923
-11.2,0,x1 = -11.2,1.0,0.0,0.0,0.99999,1e-05,0.00858,0.99142,0.02298,0.9770199999999999,0.00858,0.99142,0.37754,0.62246,0.07123,0.15786,0.95629,0.07123,0.07123,3.5,True,0.52706,0.42923
7.9,0,x1 = 7.9,0.0,1.0,0.0,0.0,1.0,0.03733,0.9626699999999999,0.1192,0.8808,0.1192,0.8808,0.37754,0.62246,0.22991,0.52706,0.95629,0.52706,0.52706,3.5,True,0.52706,0.42923
9.0,0,x1 = 9.0,0.0,1.0,0.0,0.0,1.0,0.03733,0.9626699999999999,0.14805,0.8519500000000001,0.14805,0.8519500000000001,0.37754,0.62246,0.22991,0.60494,0.95629,0.60494,0.60494,3.5,True,0.52706,0.42923
-7.0,0,x1 = -7.0,1.0,0.0,0.0,1.0,0.0,0.03733,0.9626699999999999,0.02298,0.9770199999999999,0.03733,0.9626699999999999,0.37754,0.62246,0.22991,0.15786,0.95629,0.22991,0.22991,3.5,True,0.52706,0.42923
10.5,0,x1 = 10.5,0.0,1.0,0.0,0.0,1.0,0.03733,0.9626699999999999,0.06009,0.93991,0.06009,0.93991,0.37754,0.62246,0.22991,0.3278,0.95629,0.3278,0.3278,3.5,True,0.52706,0.42923
-4.3,0,x1 = -4.3,0.99999,1e-05,0.00018,0.99999,1e-05,0.01406,0.98594,0.01406,0.98594,0.014060000000000001,0.98594,0.37754,0.62246,0.10664,0.10664,0.95629,0.10664,0.10664,3.5,True,0.52706,0.42923
