x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-1.6,0,x1 = -1.6,0.9999,0.0001,0.00147,0.99993,7e-05,0.029309999999999996,0.97069,0.00317,0.9968299999999999,0.029307385999999994,0.9706926140000001,0.14805,0.8519500000000001,0.19092,0.03088,0.60494,0.19091,0.19091,0.2,True,0.3278,0.27714
6.7,0,x1 = 6.7,0.0,1.0,0.0,0.0,1.0,0.04743,0.95257,0.04743,0.95257,0.04743,0.95257,0.14805,0.8519500000000001,0.27538,0.27538,0.60494,0.27538,0.27538,0.2,True,0.3278,0.27714
-3.7,0,x1 = -3.7,1.0,0.0,0.0,1.0,0.0,0.00669,0.9933099999999999,0.00193,0.99807,0.00669,0.9933099999999999,0.14805,0.8519500000000001,0.05795,0.02018,0.60494,0.05795,0.05795,0.2,True,0.3278,0.27714
2.2,0,x1 = 2.2,0.0,1.0,0.0,0.0,1.0,0.754056,0.24594400000000002,0.1192,0.8808,0.1192,0.8808,0.14805,0.8519500000000001,0.80479,0.52706,0.60494,0.52706,0.52706,0.2,True,0.3278,0.27714
-11.2,0,x1 = -11.2,1.0,0.0,0.0,1.0,0.0,0.01099,0.9890100000000001,0.00407,0.9959299999999999,0.01099,0.9890100000000001,0.14805,0.8519500000000001,0.08729,0.03818,0.60494,0.08729,0.08729,0.2,True,0.3278,0.27714
7.9,0,x1 = 7.9,0.0,1.0,0.0,0.0,1.0,0.06009,0.93991,0.06009,0.93991,0.06009,0.93991,0.14805,0.8519500000000001,0.3278,0.3278,0.60494,0.3278,0.3278,0.2,True,0.3278,0.27714
9.0,0,x1 = 9.0,0.0,1.0,0.0,0.0,1.0,0.029309999999999996,0.97069,0.03733,0.9626699999999999,0.03733,0.9626699999999999,0.14805,0.8519500000000001,0.19092,0.22991,0.60494,0.22991,0.22991,0.2,True,0.3278,0.27714
-7.0,0,x1 = -7.0,1.0,0.0,0.0,1.0,0.0,0.01099,0.9890100000000001,0.00317,0.9968299999999999,0.01099,0.9890100000000001,0.14805,0.8519500000000001,0.08729,0.03088,0.60494,0.08729,0.08729,0.2,True,0.3278,0.27714
10.5,0,x1 = 10.5,0.0,1.0,0.0,0.0,1.0,0.029309999999999996,0.97069,0.03733,0.9626699999999999,0.03733,0.9626699999999999,0.14805,0.8519500000000001,0.19092,0.22991,0.60494,0.22991,0.22991,0.2,True,0.3278,0.27714
-4.3,0,x1 = -4.3,0.99999,1e-05,0.00018,0.9999800000000001,2e-05,0.00247,0.99753,0.0015,0.9985000000000002,0.0024699903,0.9975300097000002,0.14805,0.8519500000000001,0.02495,0.01623,0.60494,0.02495,0.02495,0.2,True,0.3278,0.27714
