x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-1.6,0,x1 = -1.6,0.9999,0.0001,0.00147,0.9999,0.0001,0.9770199999999999,0.02298,0.6884820000000001,0.311518,0.9769911461999998,0.0230088538,0.98594,0.01406,0.15786,0.89492,0.10664,0.15802,0.15793,2.0,True,0.10664,0.0
6.7,0,x1 = 6.7,0.0,1.0,0.0,0.0,1.0,0.8066679999999999,0.193332,0.9347159999999999,0.065284,0.9347159999999999,0.065284,0.98594,0.01406,0.70839,0.34807,0.10664,0.34807,0.34807,2.0,True,0.10664,0.0
-3.7,0,x1 = -3.7,1.0,0.0,0.0,1.0,0.0,0.98594,0.01406,0.7728300000000001,0.22717,0.98594,0.01406,0.98594,0.01406,0.10664,0.77305,0.10664,0.10664,0.10664,2.0,True,0.10664,0.0
2.2,0,x1 = 2.2,0.0,1.0,0.0,0.0,1.0,0.99807,0.00193,0.01799,0.98201,0.01799,0.98201,0.98594,0.01406,0.02018,0.13,0.10664,0.13,0.13,2.0,True,0.10664,0.0
-11.2,0,x1 = -11.2,1.0,0.0,0.0,1.0,0.0,0.9209080000000001,0.079092,0.43782,0.56218,0.9209080000000001,0.079092,0.98594,0.01406,0.39897,0.98882,0.10664,0.39897,0.39897,2.0,True,0.10664,0.0
7.9,0,x1 = 7.9,0.0,1.0,0.0,0.0,1.0,0.7242740000000001,0.27572599999999997,0.9347159999999999,0.065284,0.9347159999999999,0.065284,0.98594,0.01406,0.84956,0.34807,0.10664,0.34807,0.34807,2.0,True,0.10664,0.0
9.0,0,x1 = 9.0,0.0,1.0,0.0,0.0,1.0,0.678898,0.321102,0.869542,0.13045800000000002,0.869542,0.13045800000000002,0.98594,0.01406,0.90558,0.55869,0.10664,0.55869,0.55869,2.0,True,0.10664,0.0
-7.0,0,x1 = -7.0,1.0,0.0,0.0,1.0,0.0,0.9209080000000001,0.079092,0.37754,0.62246,0.9209080000000001,0.079092,0.98594,0.01406,0.39897,0.95629,0.10664,0.39897,0.39897,2.0,True,0.10664,0.0
10.5,0,x1 = 10.5,0.0,1.0,0.0,0.0,1.0,0.678898,0.321102,0.9178580000000001,0.082142,0.9178580000000001,0.082142,0.98594,0.01406,0.90558,0.40968,0.10664,0.40968,0.40968,2.0,True,0.10664,0.0
-4.3,0,x1 = -4.3,0.99999,1e-05,0.00018,0.99999,1e-05,0.93991,0.06009,0.6201340000000001,0.379866,0.93990680224,0.06009319776,0.98594,0.01406,0.3278,0.95795,0.10664,0.32781,0.32781,2.0,True,0.10664,0.0
