x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-2.1,0,x1 = -2.1,0.99999,1e-05,0.00018,0.9999800000000001,2e-05,0.01799,0.98201,0.00091,0.99909,0.0179898292,0.9820101708000001,0.14805,0.8519500000000001,0.13,0.0105,0.60494,0.13,0.13,0.2,False,0.02495,0.57999
7.5,0,x1 = 7.5,0.0,1.0,0.0,0.0,1.0,0.09535,0.90465,0.029309999999999996,0.97069,0.029309999999999996,0.97069,0.14805,0.8519500000000001,0.45408,0.19092,0.60494,0.19092,0.19092,0.2,False,0.02495,0.57999
-4.5,0,x1 = -4.5,1.0,0.0,0.0,0.99999,1e-05,0.00247,0.99753,0.00055,0.9994499999999998,0.00247,0.99753,0.14805,0.8519500000000001,0.02495,0.00675,0.60494,0.02495,0.02495,0.2,False,0.02495,0.57999
2.3,0,x1 = 2.3,0.99999,1e-05,0.00018,0.99993,7e-05,0.9890100000000001,0.01099,0.01799,0.98201,0.9890002898000001,0.0109997102,0.14805,0.8519500000000001,0.08729,0.13,0.60494,0.08735,0.08729,0.2,False,0.02495,0.57999
-13.2,0,x1 = -13.2,1.0,0.0,0.0,1.0,0.0,0.00858,0.99142,0.0015,0.9985000000000002,0.00858,0.99142,0.14805,0.8519500000000001,0.07123,0.01623,0.60494,0.07123,0.07123,0.2,False,0.02495,0.57999
8.9,0,x1 = 8.9,0.0,1.0,0.0,0.0,1.0,0.03733,0.9626699999999999,0.01799,0.98201,0.01799,0.98201,0.14805,0.8519500000000001,0.22991,0.13,0.60494,0.13,0.13,0.2,False,0.02495,0.57999
10.1,0,x1 = 10.1,0.0,1.0,0.0,0.0,1.0,0.06009,0.93991,0.00522,0.9947800000000001,0.00522,0.9947800000000001,0.14805,0.8519500000000001,0.3278,0.04709,0.60494,0.04709,0.04709,0.2,False,0.02495,0.57999
-8.3,0,x1 = -8.3,1.0,0.0,0.0,1.0,0.0,0.00317,0.9968299999999999,0.00091,0.99909,0.00317,0.9968299999999999,0.14805,0.8519500000000001,0.03088,0.0105,0.60494,0.03088,0.03088,0.2,False,0.02495,0.57999
11.9,0,x1 = 11.9,2e-05,0.9999800000000001,0.00034,1e-05,0.99999,0.07586,0.9241399999999999,0.01406,0.98594,0.014061236000000001,0.9859387640000001,0.14805,0.8519500000000001,0.38742,0.10664,0.60494,0.10665,0.10664,0.2,False,0.02495,0.57999
-5.2,0,x1 = -5.2,1.0,0.0,0.0,0.99999,1e-05,0.00407,0.9959299999999999,0.00091,0.99909,0.00407,0.9959299999999999,0.14805,0.8519500000000001,0.03818,0.0105,0.60494,0.03818,0.03818,0.2,False,0.02495,0.57999
