x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
2.1,0,x1 = 2.1,1.0,0.0,0.0,0.99996,4e-05,1.0,0.0,0.99753,0.00247,1.0,0.0,0.99999,1e-05,0.0,0.02495,0.00018,0.0,0.0,0.2,False,0.0,0.00018
5.7,0,x1 = 5.7,0.0,1.0,0.0,0.0,1.0,0.9999,0.0001,1.0,0.0,1.0,0.0,0.99999,1e-05,0.00147,0.0,0.00018,0.0,0.0,0.2,False,0.0,0.00018
1.2,0,x1 = 1.2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.740126,0.25987400000000005,1.0,0.0,0.99999,1e-05,0.0,0.82656,0.00018,0.0,0.0,0.2,False,0.0,0.00018
3.8,0,x1 = 3.8,0.9998000000000001,0.0002,0.00275,0.9930259999999999,0.006974000000000001,1.0,0.0,0.99996,4e-05,0.9999999920000001,8e-09,0.99999,1e-05,0.0,0.00064,0.00018,0.0,0.0,0.2,False,0.0,0.00018
-2.0,0,x1 = -2.0,0.9999499999999999,5e-05,0.00079,0.9998000000000001,0.0002,0.99999,1e-05,0.8456440000000001,0.154356,0.9999822827,1.77173e-05,0.99999,1e-05,0.00018,0.62063,0.00018,0.00031,0.0003,0.2,False,0.0,0.00018
6.2,0,x1 = 6.2,1e-05,0.99999,0.00018,2e-05,0.9999800000000001,0.99929,0.00071,0.9999499999999999,5e-05,0.9999499934,5.00066e-05,0.99999,1e-05,0.00845,0.00079,0.00018,0.00079,0.00079,0.2,False,0.0,0.00018
6.7,0,x1 = 6.7,1e-05,0.99999,0.00018,2e-05,0.9999800000000001,0.99957,0.00043,0.9999800000000001,2e-05,0.9999799959000002,2.00041e-05,0.99999,1e-05,0.00543,0.00034,0.00018,0.00034,0.00034,0.2,False,0.0,0.00018
-0.2,0,x1 = -0.2,0.9998000000000001,0.0002,0.00275,0.99957,0.00043,0.99999,1e-05,0.256956,0.743044,0.9998413932000002,0.00015860680000000002,0.99999,1e-05,0.00018,0.82212,0.00018,0.00223,0.00053,0.2,False,0.0,0.00018
7.4,0,x1 = 7.4,0.00016,0.9998400000000001,0.00225,0.00012800000000000002,0.9998720000000001,0.9994499999999998,0.00055,0.9999400000000002,6.000000000000001e-05,0.9999399216000002,6.007840000000002e-05,0.99999,1e-05,0.00675,0.00093,0.00018,0.00093,0.00093,0.2,False,0.0,0.00018
1.0,0,x1 = 1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.44988600000000006,0.550114,1.0,0.0,0.99999,1e-05,0.0,0.99274,0.00018,0.0,0.0,0.2,False,0.0,0.00018
