x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
2.1,0,x1 = 2.1,1.0,0.0,0.0,0.99999,1e-05,0.9994499999999998,0.00055,0.1192,0.8808,0.9994499999999998,0.00055,0.9994499999999998,0.00055,0.00675,0.52706,0.00675,0.00675,0.00676,3.5,True,0.00543,0.00132
5.7,0,x1 = 5.7,0.0,1.0,0.0,0.0,1.0,0.9885700000000002,0.011430000000000001,0.9933099999999999,0.00669,0.9933099999999999,0.00669,0.9994499999999998,0.00055,0.09013,0.05795,0.00675,0.05795,0.05795,3.5,True,0.00543,0.00132
1.2,0,x1 = 1.2,1.0,0.0,0.0,1.0,0.0,0.9994499999999998,0.00055,0.40286799999999995,0.597132,0.9994499999999998,0.00055,0.9994499999999998,0.00055,0.00675,0.9726,0.00675,0.00675,0.00675,3.5,True,0.00543,0.00132
3.8,0,x1 = 3.8,0.9998000000000001,0.0002,0.00275,0.985374,0.014626,1.0,0.0,0.47474799999999995,0.525252,0.9998949496000001,0.00010505040000000002,0.9994499999999998,0.00055,0.0,0.99816,0.00675,0.00154,0.0146,3.5,True,0.00543,0.00132
-2.0,0,x1 = -2.0,0.9999499999999999,5e-05,0.00079,0.9997399999999999,0.00026,0.9985000000000002,0.0015,0.472422,0.5275780000000001,0.9984736961,0.0015263038999999998,0.9994499999999998,0.00055,0.01623,0.9978,0.00675,0.01648,0.01649,3.5,True,0.00543,0.00132
6.2,0,x1 = 6.2,1e-05,0.99999,0.00018,2e-05,0.9999800000000001,0.9959299999999999,0.00407,0.9933099999999999,0.00669,0.9933100262,0.0066899737999999995,0.9994499999999998,0.00055,0.03818,0.05795,0.00675,0.05795,0.05795,3.5,True,0.00543,0.00132
6.7,0,x1 = 6.7,1e-05,0.99999,0.00018,1.6000000000000003e-05,0.9999840000000001,0.9947800000000001,0.00522,0.9959299999999999,0.00407,0.9959299884999999,0.0040700115,0.9994499999999998,0.00055,0.04709,0.03818,0.00675,0.03818,0.03818,3.5,True,0.00543,0.00132
-0.2,0,x1 = -0.2,0.9998000000000001,0.0002,0.00275,0.9985000000000002,0.0015,0.99753,0.00247,0.47819199999999995,0.521808,0.9974261324000002,0.0025738676000000003,0.9994499999999998,0.00055,0.02495,0.99863,0.00675,0.02585,0.02641,3.5,True,0.00543,0.00132
7.4,0,x1 = 7.4,0.00016,0.9998400000000001,0.00225,0.000208,0.9997919999999999,0.9959299999999999,0.00407,0.9947800000000001,0.00522,0.9947801840000002,0.005219816,0.9994499999999998,0.00055,0.03818,0.04709,0.00675,0.04709,0.04709,3.5,True,0.00543,0.00132
1.0,0,x1 = 1.0,1.0,0.0,0.0,1.0,0.0,0.99957,0.00043,0.5206459999999999,0.479354,0.99957,0.00043,0.9994499999999998,0.00055,0.00543,0.99877,0.00675,0.00543,0.00543,3.5,True,0.00543,0.00132
