x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-2.3,0,x1 = -2.3,0.9998000000000001,0.0002,0.00275,0.99929,0.00071,0.9988300000000001,0.00117,0.22270000000000004,0.7773,0.9986747740000003,0.0013252260000000003,0.9994499999999998,0.00055,0.01308,0.76507,0.00675,0.01458,0.01361,0.8,True,0.00852,-0.00177
8.3,0,x1 = 8.3,0.0,1.0,0.0,0.0,1.0,0.839312,0.16068800000000003,0.8808,0.1192,0.8808,0.1192,0.9994499999999998,0.00055,0.63595,0.52706,0.00675,0.52706,0.52706,0.8,True,0.00852,-0.00177
-5.0,0,x1 = -5.0,0.9998400000000001,0.00016,0.00225,0.9997399999999999,0.00026,0.98594,0.01406,0.22270000000000004,0.7773,0.9858178816000001,0.0141821184,0.9994499999999998,0.00055,0.10664,0.76507,0.00675,0.10739,0.10681,0.8,True,0.00852,-0.00177
2.5,0,x1 = 2.5,0.99999,1e-05,0.00018,0.99993,7e-05,0.99929,0.00071,0.47358400000000006,0.526416,0.9992847429400001,0.00071525706,0.9994499999999998,0.00055,0.00845,0.99799,0.00675,0.00851,0.00852,0.8,True,0.00852,-0.00177
-14.6,0,x1 = -14.6,0.99909,0.00091,0.0105,0.9985000000000002,0.0015,0.99807,0.00193,0.5425080000000001,0.45749200000000007,0.99765543858,0.0023445614200000003,0.9994499999999998,0.00055,0.02018,0.99478,0.00675,0.02386,0.02164,0.8,True,0.00852,-0.00177
9.8,0,x1 = 9.8,0.0,1.0,0.0,1e-05,0.99999,0.9933099999999999,0.00669,0.98201,0.01799,0.98201,0.01799,0.9994499999999998,0.00055,0.05795,0.13,0.00675,0.13,0.13,0.8,True,0.00852,-0.00177
11.2,0,x1 = 11.2,3.0000000000000004e-05,0.99997,0.00049,5e-05,0.9999499999999999,0.9890100000000001,0.01099,0.98201,0.01799,0.9820102100000001,0.01798979,0.9994499999999998,0.00055,0.08729,0.13,0.00675,0.13,0.13,0.8,True,0.00852,-0.00177
-9.2,0,x1 = -9.2,0.99993,7e-05,0.00107,0.9996600000000001,0.00034,0.9988300000000001,0.00117,0.521808,0.47819199999999995,0.9987966084600001,0.00120339154,0.9994499999999998,0.00055,0.01308,0.99863,0.00675,0.01341,0.01342,0.8,True,0.00852,-0.00177
13.2,0,x1 = 13.2,7e-05,0.99993,0.00107,7e-05,0.99993,0.98201,0.01799,0.97069,0.029309999999999996,0.9706907924,0.029309207599999994,0.9994499999999998,0.00055,0.13,0.19092,0.00675,0.19092,0.19092,0.8,True,0.00852,-0.00177
-5.7,0,x1 = -5.7,0.9999499999999999,5e-05,0.00079,0.9998799999999999,0.00012000000000000002,0.98201,0.01799,0.14805,0.8519500000000001,0.981968302,0.018031698,0.9994499999999998,0.00055,0.13,0.60494,0.00675,0.13024,0.13006,0.8,True,0.00852,-0.00177
