x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-2.1,0,x1 = -2.1,0.9999800000000001,2e-05,0.00034,0.99993,7e-05,0.14805,0.8519500000000001,0.00669,0.9933099999999999,0.1480471728,0.8519528272000002,0.09535,0.90465,0.60494,0.05795,0.45408,0.60493,0.6049,4.2,True,0.6049,-0.15082
7.5,0,x1 = 7.5,0.0,1.0,0.0,0.0,1.0,0.93991,0.06009,0.778548,0.22145199999999998,0.778548,0.22145199999999998,0.09535,0.90465,0.3278,0.76281,0.45408,0.76281,0.76281,4.2,True,0.6049,-0.15082
-4.5,0,x1 = -4.5,0.9999800000000001,2e-05,0.00034,0.9998000000000001,0.0002,0.32082,0.67918,0.00247,0.99753,0.320813633,0.6791863670000001,0.09535,0.90465,0.90527,0.02495,0.45408,0.90526,0.90509,4.2,True,0.6049,-0.15082
2.3,0,x1 = 2.3,1.0,0.0,0.0,0.99996,4e-05,0.32082,0.67918,0.03733,0.9626699999999999,0.32082,0.67918,0.09535,0.90465,0.90527,0.22991,0.45408,0.90527,0.90524,4.2,True,0.6049,-0.15082
-13.2,0,x1 = -13.2,0.99993,7e-05,0.00107,0.9998000000000001,0.0002,0.18243,0.8175700000000001,0.01406,0.98594,0.1824182141,0.8175817859000001,0.09535,0.90465,0.68536,0.10664,0.45408,0.68534,0.68524,4.2,True,0.6049,-0.15082
8.9,0,x1 = 8.9,0.0,1.0,0.0,0.0,1.0,0.8808,0.1192,0.56218,0.43782,0.56218,0.43782,0.09535,0.90465,0.52706,0.98882,0.45408,0.98882,0.98882,4.2,True,0.6049,-0.15082
10.1,0,x1 = 10.1,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.37754,0.62246,0.37754,0.62246,0.09535,0.90465,1.0,0.95629,0.45408,0.95629,0.95629,4.2,True,0.6049,-0.15082
-8.3,0,x1 = -8.3,0.9999800000000001,2e-05,0.00034,0.9999,0.0001,0.18243,0.8175700000000001,0.00858,0.99142,0.182426523,0.8175734770000003,0.09535,0.90465,0.68536,0.07123,0.45408,0.68536,0.6853,4.2,True,0.6049,-0.15082
11.9,0,x1 = 11.9,6.000000000000001e-05,0.9999400000000002,0.00093,3.0000000000000004e-05,0.99997,0.8098219999999999,0.190178,0.7696760000000001,0.23032399999999997,0.7696784087600003,0.23032159124,0.09535,0.90465,0.70184,0.77858,0.45408,0.77857,0.77858,4.2,True,0.6049,-0.15082
-5.2,0,x1 = -5.2,0.99999,1e-05,0.00018,0.9998799999999999,0.00012000000000000002,0.32082,0.67918,0.00522,0.9947800000000001,0.320816844,0.679183156,0.09535,0.90465,0.90527,0.04709,0.45408,0.90527,0.90517,4.2,True,0.6049,-0.15082
