x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-1.6,0,x1 = -1.6,0.9968299999999999,0.00317,0.03088,0.9933099999999999,0.00669,0.00522,0.9947800000000001,0.00055,0.9994499999999998,0.005205196099999999,0.9947948039,0.01799,0.98201,0.04709,0.00675,0.13,0.04698,0.04682,0.5,False,0.00543,0.12457
6.7,0,x1 = 6.7,0.0,1.0,0.0,0.0,1.0,0.00317,0.9968299999999999,0.00317,0.9968299999999999,0.00317,0.9968299999999999,0.01799,0.98201,0.03088,0.03088,0.13,0.03088,0.03088,0.5,False,0.00543,0.12457
-3.7,0,x1 = -3.7,0.99996,4e-05,0.00064,0.9998000000000001,0.0002,0.00117,0.9988300000000001,0.00026,0.9997399999999999,0.0011699636,0.9988300364,0.01799,0.98201,0.01308,0.00347,0.13,0.01308,0.01308,0.5,False,0.00543,0.12457
2.2,0,x1 = 2.2,0.0,1.0,0.0,1e-05,0.99999,0.01799,0.98201,0.00193,0.99807,0.00193,0.99807,0.01799,0.98201,0.13,0.02018,0.13,0.02018,0.02018,0.5,False,0.00543,0.12457
-11.2,0,x1 = -11.2,0.9998400000000001,0.00016,0.00225,0.9994499999999998,0.00055,0.00193,0.99807,0.00091,0.99909,0.0019298368000000002,0.9980701632000001,0.01799,0.98201,0.02018,0.0105,0.13,0.02018,0.02017,0.5,False,0.00543,0.12457
7.9,0,x1 = 7.9,0.0,1.0,0.0,0.0,1.0,0.00317,0.9968299999999999,0.00407,0.9959299999999999,0.00407,0.9959299999999999,0.01799,0.98201,0.03088,0.03818,0.13,0.03818,0.03818,0.5,False,0.00543,0.12457
9.0,0,x1 = 9.0,1e-05,0.99999,0.00018,2e-05,0.9999800000000001,0.00247,0.99753,0.00247,0.99753,0.0024700000000000004,0.9975300000000001,0.01799,0.98201,0.02495,0.02495,0.13,0.02495,0.02495,0.5,False,0.00543,0.12457
-7.0,0,x1 = -7.0,0.9999800000000001,2e-05,0.00034,0.99993,7e-05,0.00193,0.99807,0.00055,0.9994499999999998,0.0019299724000000004,0.9980700276000001,0.01799,0.98201,0.02018,0.00675,0.13,0.02018,0.02018,0.5,False,0.00543,0.12457
10.5,0,x1 = 10.5,0.0,1.0,0.0,1e-05,0.99999,0.00522,0.9947800000000001,0.00407,0.9959299999999999,0.00407,0.9959299999999999,0.01799,0.98201,0.04709,0.03818,0.13,0.03818,0.03818,0.5,False,0.00543,0.12457
-4.3,0,x1 = -4.3,0.9997399999999999,0.00026,0.00347,0.99929,0.00071,0.00043,0.99957,0.0002,0.9998000000000001,0.0004299401999999999,0.9995700597999998,0.01799,0.98201,0.00543,0.00275,0.13,0.00543,0.00543,0.5,False,0.00543,0.12457
