x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-1.6,0,x1 = -1.6,0.9968299999999999,0.00317,0.03088,0.9947800000000001,0.00522,0.07586,0.9241399999999999,0.01799,0.98201,0.07567655209999999,0.9243234478999998,0.03733,0.9626699999999999,0.38742,0.13,0.22991,0.38676,0.38608,4.2,True,0.22986,5e-05
6.7,0,x1 = 6.7,0.0,1.0,0.0,0.0,1.0,0.26894,0.73106,0.09535,0.90465,0.09535,0.90465,0.03733,0.9626699999999999,0.83994,0.45408,0.22991,0.45408,0.45408,4.2,True,0.22986,5e-05
-3.7,0,x1 = -3.7,0.99996,4e-05,0.00064,0.9998000000000001,0.0002,0.09535,0.90465,0.00669,0.9933099999999999,0.0953464536,0.9046535464,0.03733,0.9626699999999999,0.45408,0.05795,0.22991,0.45407,0.454,4.2,True,0.22986,5e-05
2.2,0,x1 = 2.2,0.0,1.0,0.0,0.0,1.0,0.1192,0.8808,0.03733,0.9626699999999999,0.03733,0.9626699999999999,0.03733,0.9626699999999999,0.52706,0.22991,0.22991,0.22991,0.22991,4.2,True,0.22986,5e-05
-11.2,0,x1 = -11.2,0.9998400000000001,0.00016,0.00225,0.99957,0.00043,0.03733,0.9626699999999999,0.01406,0.98594,0.0373262768,0.9626737232,0.03733,0.9626699999999999,0.22991,0.10664,0.22991,0.2299,0.22986,4.2,True,0.22986,5e-05
7.9,0,x1 = 7.9,0.0,1.0,0.0,0.0,1.0,0.37754,0.62246,0.37754,0.62246,0.37754,0.62246,0.03733,0.9626699999999999,0.95629,0.95629,0.22991,0.95629,0.95629,4.2,True,0.22986,5e-05
9.0,0,x1 = 9.0,1e-05,0.99999,0.00018,2e-05,0.9999800000000001,0.22270000000000004,0.7773,0.22270000000000004,0.7773,0.22270000000000004,0.7773,0.03733,0.9626699999999999,0.76507,0.76507,0.22991,0.76507,0.76507,4.2,True,0.22986,5e-05
-7.0,0,x1 = -7.0,0.9999800000000001,2e-05,0.00034,0.9999400000000002,6.000000000000001e-05,0.14805,0.8519500000000001,0.01406,0.98594,0.1480473202,0.8519526798000001,0.03733,0.9626699999999999,0.60494,0.10664,0.22991,0.60493,0.60491,4.2,True,0.22986,5e-05
10.5,0,x1 = 10.5,0.0,1.0,0.0,0.0,1.0,0.06009,0.93991,0.14805,0.8519500000000001,0.14805,0.8519500000000001,0.03733,0.9626699999999999,0.3278,0.60494,0.22991,0.60494,0.60494,4.2,True,0.22986,5e-05
-4.3,0,x1 = -4.3,0.9997399999999999,0.00026,0.00347,0.99909,0.00091,0.04743,0.95257,0.00522,0.9947800000000001,0.047419025399999995,0.9525809745999999,0.03733,0.9626699999999999,0.27538,0.04709,0.22991,0.27533,0.27517,4.2,True,0.22986,5e-05
