x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-2.3,0,x1 = -2.3,0.9998000000000001,0.0002,0.00275,0.99909,0.00091,0.9947800000000001,0.00522,0.14805,0.8519500000000001,0.9946106540000003,0.005389346000000001,0.99753,0.00247,0.04709,0.60494,0.02495,0.04837,0.0476,3.5,False,0.04712,-0.02217
8.3,0,x1 = 8.3,0.0,1.0,0.0,0.0,1.0,0.9038259999999999,0.09617400000000001,0.9215220000000001,0.078478,0.9215220000000001,0.078478,0.99753,0.00247,0.45675,0.39679,0.02495,0.39679,0.39679,3.5,False,0.04712,-0.02217
-5.0,0,x1 = -5.0,0.9998400000000001,0.00016,0.00225,0.9998000000000001,0.0002,0.923334,0.076666,0.14805,0.8519500000000001,0.92320995456,0.07679004544,0.99753,0.00247,0.39032,0.60494,0.02495,0.39077,0.39036,3.5,False,0.04712,-0.02217
2.5,0,x1 = 2.5,0.99999,1e-05,0.00018,0.9999,0.0001,0.9947800000000001,0.00522,0.07586,0.9241399999999999,0.9947708108000002,0.0052291892000000005,0.99753,0.00247,0.04709,0.38742,0.02495,0.04716,0.04712,3.5,False,0.04712,-0.02217
-14.6,0,x1 = -14.6,0.99909,0.00091,0.0105,0.9988300000000001,0.00117,0.820796,0.179204,0.18243,0.8175700000000001,0.82021508694,0.17978491306000002,0.99753,0.00247,0.67833,0.68536,0.02495,0.67961,0.67834,3.5,False,0.04712,-0.02217
9.8,0,x1 = 9.8,0.0,1.0,0.0,0.0,1.0,0.939078,0.060922,0.923086,0.07691400000000001,0.923086,0.07691400000000001,0.99753,0.00247,0.33109,0.39121,0.02495,0.39121,0.39121,3.5,False,0.04712,-0.02217
11.2,0,x1 = 11.2,3.0000000000000004e-05,0.99997,0.00049,4e-05,0.99996,0.923226,0.076774,0.8779619999999999,0.12203800000000001,0.8779633579199999,0.12203664208000001,0.99753,0.00247,0.39071,0.53519,0.02495,0.53519,0.53518,3.5,False,0.04712,-0.02217
-9.2,0,x1 = -9.2,0.99993,7e-05,0.00107,0.9998000000000001,0.0002,0.9890100000000001,0.01099,0.47819199999999995,0.521808,0.9889742427400001,0.01102575726,0.99753,0.00247,0.08729,0.99863,0.02495,0.08752,0.08747,3.5,False,0.04712,-0.02217
13.2,0,x1 = 13.2,7e-05,0.99993,0.00107,7e-05,0.99993,0.939078,0.060922,0.819028,0.180972,0.8190364035,0.1809635965,0.99753,0.00247,0.33109,0.6822,0.02495,0.68218,0.68218,3.5,False,0.04712,-0.02217
-5.7,0,x1 = -5.7,0.9999499999999999,5e-05,0.00079,0.9999,0.0001,0.939012,0.060988,0.07586,0.9241399999999999,0.9389688423999998,0.0610311576,0.99753,0.00247,0.33135,0.38742,0.02495,0.33152,0.33136,3.5,False,0.04712,-0.02217
