x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-2.3,0,x1 = -2.3,0.9998000000000001,0.0002,0.00275,0.99909,0.00091,1.0,0.0,0.98594,0.01406,0.9999971880000001,2.812e-06,0.99997,3.0000000000000004e-05,0.0,0.10664,0.00049,6e-05,0.0001,2.0,True,0.00034,0.00015
8.3,0,x1 = 8.3,0.0,1.0,0.0,0.0,1.0,0.9998000000000001,0.0002,0.9997399999999999,0.00026,0.9997399999999999,0.00026,0.99997,3.0000000000000004e-05,0.00275,0.00347,0.00049,0.00347,0.00347,2.0,True,0.00034,0.00015
-5.0,0,x1 = -5.0,0.9998400000000001,0.00016,0.00225,0.9997399999999999,0.00026,0.9999800000000001,2e-05,0.9947800000000001,0.00522,0.9999791680000002,2.0832e-05,0.99997,3.0000000000000004e-05,0.00034,0.04709,0.00049,0.00035,0.00035,2.0,True,0.00034,0.00015
2.5,0,x1 = 2.5,0.99999,1e-05,0.00018,0.9997399999999999,0.00026,1.0,0.0,0.7242740000000001,0.27572599999999997,0.99999724274,2.75726e-06,0.99997,3.0000000000000004e-05,0.0,0.84956,0.00049,5e-05,0.00022,2.0,True,0.00034,0.00015
-14.6,0,x1 = -14.6,0.99909,0.00091,0.0105,0.9985000000000002,0.0015,0.99997,3.0000000000000004e-05,0.9968299999999999,0.00317,0.9999671426000001,3.285740000000001e-05,0.99997,3.0000000000000004e-05,0.00049,0.03088,0.00049,0.00054,0.00054,2.0,True,0.00034,0.00015
9.8,0,x1 = 9.8,0.0,1.0,0.0,0.0,1.0,0.99957,0.00043,0.9994499999999998,0.00055,0.9994499999999998,0.00055,0.99997,3.0000000000000004e-05,0.00543,0.00675,0.00049,0.00675,0.00675,2.0,True,0.00034,0.00015
11.2,0,x1 = 11.2,3.0000000000000004e-05,0.99997,0.00049,3.0000000000000004e-05,0.99997,0.9996600000000001,0.00034,0.99957,0.00043,0.9995700027,0.0004299973,0.99997,3.0000000000000004e-05,0.00441,0.00543,0.00049,0.00543,0.00543,2.0,True,0.00034,0.00015
-9.2,0,x1 = -9.2,0.99993,7e-05,0.00107,0.9997399999999999,0.00026,0.99999,1e-05,0.99753,0.00247,0.9999898278,1.01722e-05,0.99997,3.0000000000000004e-05,0.00018,0.02495,0.00049,0.00018,0.00019,2.0,True,0.00034,0.00015
13.2,0,x1 = 13.2,7e-05,0.99993,0.00107,6.000000000000001e-05,0.9999400000000002,0.99957,0.00043,0.9994499999999998,0.00055,0.9994500083999998,0.0005499916,0.99997,3.0000000000000004e-05,0.00543,0.00675,0.00049,0.00675,0.00675,2.0,True,0.00034,0.00015
-5.7,0,x1 = -5.7,0.9999499999999999,5e-05,0.00079,0.9999,0.0001,0.9999800000000001,2e-05,0.9968299999999999,0.00317,0.9999798424999999,2.0157499999999998e-05,0.99997,3.0000000000000004e-05,0.00034,0.03088,0.00049,0.00034,0.00034,2.0,True,0.00034,0.00015
