x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
2.1,0,x1 = 2.1,1.0,0.0,0.0,0.9999800000000001,2e-05,0.9999499999999999,5e-05,0.9933099999999999,0.00669,0.9999499999999999,5e-05,0.9999400000000002,6.000000000000001e-05,0.00079,0.05795,0.00093,0.00079,0.00079,-2.7,True,1e-05,0.00092
5.7,0,x1 = 5.7,0.0,1.0,0.0,0.0,1.0,0.9947800000000001,0.00522,0.9994499999999998,0.00055,0.9994499999999998,0.00055,0.9999400000000002,6.000000000000001e-05,0.04709,0.00675,0.00093,0.00675,0.00675,-2.7,True,1e-05,0.00092
1.2,0,x1 = 1.2,1.0,0.0,0.0,1.0,0.0,0.9999400000000002,6.000000000000001e-05,0.8926219999999999,0.107378,0.9999400000000002,6.000000000000001e-05,0.9999400000000002,6.000000000000001e-05,0.00093,0.49196,0.00093,0.00093,0.00093,-2.7,True,1e-05,0.00092
3.8,0,x1 = 3.8,0.99997,3.0000000000000004e-05,0.00049,0.9988300000000001,0.00117,0.99993,7e-05,0.99753,0.00247,0.9999299279999999,7.0072e-05,0.9999400000000002,6.000000000000001e-05,0.00107,0.02495,0.00093,0.00107,0.0011,-2.7,True,1e-05,0.00092
-2.0,0,x1 = -2.0,0.9999499999999999,5e-05,0.00079,0.9999499999999999,5e-05,1.0,0.0,0.01799,0.98201,0.9999508994999999,4.91005e-05,0.9999400000000002,6.000000000000001e-05,0.0,0.13,0.00093,0.00077,1e-05,-2.7,True,1e-05,0.00092
6.2,0,x1 = 6.2,0.0,1.0,0.0,0.0,1.0,0.9968299999999999,0.00317,0.9988300000000001,0.00117,0.9988300000000001,0.00117,0.9999400000000002,6.000000000000001e-05,0.03088,0.01308,0.00093,0.01308,0.01308,-2.7,True,1e-05,0.00092
6.7,0,x1 = 6.7,0.0,1.0,0.0,0.0,1.0,0.99142,0.00858,0.99753,0.00247,0.99753,0.00247,0.9999400000000002,6.000000000000001e-05,0.07123,0.02495,0.00093,0.02495,0.02495,-2.7,True,1e-05,0.00092
-0.2,0,x1 = -0.2,0.9999,0.0001,0.00147,0.9994499999999998,0.00055,1.0,0.0,0.09535,0.90465,0.999909535,9.0465e-05,0.9999400000000002,6.000000000000001e-05,0.0,0.45408,0.00093,0.00135,0.00025,-2.7,True,1e-05,0.00092
7.4,0,x1 = 7.4,3.0000000000000004e-05,0.99997,0.00049,2e-05,0.9999800000000001,0.98201,0.01799,0.9959299999999999,0.00407,0.9959295823999998,0.0040704176,0.9999400000000002,6.000000000000001e-05,0.13,0.03818,0.00093,0.03818,0.03818,-2.7,True,1e-05,0.00092
1.0,0,x1 = 1.0,1.0,0.0,0.0,1.0,0.0,0.99997,3.0000000000000004e-05,0.7342759999999999,0.26572399999999996,0.99997,3.0000000000000004e-05,0.9999400000000002,6.000000000000001e-05,0.00049,0.83526,0.00093,0.00049,0.00049,-2.7,True,1e-05,0.00092
