note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -1.0,-1.0,0.491842,0.5081580000000001,0.99981,0.43782,0.56218,0.43782,0.56218,0.43782,0.5621800000000001,0.426524,0.5734760000000001,0.98882,0.98882,0.98437,0.98882,0.98882,0.9,True,False,0.95629,0.02808
x1 = 0.5,0.5,0.7900159999999999,0.209984,0.74145,0.37754,0.62246,0.43782,0.56218,0.39019783552,0.60980216448,0.426524,0.5734760000000001,0.95629,0.98882,0.98437,0.96493,0.96312,0.9,True,False,0.95629,0.02808
x1 = -0.2,-0.2,0.717058,0.28294199999999997,0.85943,0.43782,0.56218,0.43782,0.56218,0.43781999999999993,0.56218,0.426524,0.5734760000000001,0.98882,0.98882,0.98437,0.98882,0.98882,0.9,True,False,0.95629,0.02808
x1 = -0.4,-0.4,0.712676,0.287324,0.86524,0.37754,0.62246,0.37754,0.62246,0.37754,0.62246,0.426524,0.5734760000000001,0.95629,0.95629,0.98437,0.95629,0.95629,0.9,True,True,0.95629,0.02808
x1 = -1.5,-1.5,0.535834,0.46416599999999997,0.99629,0.43782,0.56218,0.37754,0.62246,0.40984007352,0.5901599264799999,0.426524,0.5734760000000001,0.98882,0.95629,0.98437,0.97642,0.97372,0.9,True,False,0.95629,0.02808
x1 = -0.5,-0.5,0.675988,0.324012,0.90869,0.43782,0.56218,0.37754,0.62246,0.41828855664000003,0.58171144336,0.426524,0.5734760000000001,0.98882,0.95629,0.98437,0.98065,0.97828,0.9,True,False,0.95629,0.02808
x1 = 0.4,0.4,0.8766740000000001,0.123326,0.53885,0.5,0.5,0.5,0.5,0.5,0.5,0.426524,0.5734760000000001,1.0,1.0,0.98437,1.0,1.0,0.9,True,False,0.95629,0.02808
x1 = -0.4,-0.4,0.712676,0.287324,0.86524,0.37754,0.62246,0.37754,0.62246,0.37754,0.62246,0.426524,0.5734760000000001,0.95629,0.95629,0.98437,0.95629,0.95629,0.9,True,True,0.95629,0.02808
x1 = -0.4,-0.4,0.712676,0.287324,0.86524,0.37754,0.62246,0.37754,0.62246,0.37754,0.62246,0.426524,0.5734760000000001,0.95629,0.95629,0.98437,0.95629,0.95629,0.9,True,True,0.95629,0.02808
x1 = 0.6,0.6,0.764136,0.23586400000000002,0.78809,0.37754,0.62246,0.43782,0.56218,0.39175788192000005,0.6082421180800001,0.426524,0.5734760000000001,0.95629,0.98882,0.98437,0.96592,0.96396,0.9,True,False,0.95629,0.02808
