note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 5.9,5.9,0.440512,0.559488,0.98976,0.8519500000000002,0.14805,0.90465,0.09535000000000002,0.8814350176000001,0.11856498240000002,0.828443,0.17155700000000002,0.60494,0.45408,0.66125,0.52522,0.52054,0.01734,0.01565,-5.6,False,False,0.40743,0.25382
x1 = -6.8,-6.8,0.851839,0.148161,0.60522,0.8808,0.1192,0.6791799999999999,0.32081999999999994,0.85092777918,0.14907222082,0.828443,0.17155700000000002,0.52706,0.90527,0.66125,0.60751,0.5831,0.00276,0.00266,-5.6,False,False,0.40743,0.25382
x1 = 0.5,0.5,0.718864,0.281136,0.85699,0.8808,0.1192,0.90465,0.09535000000000002,0.8875050936,0.1124949064,0.828443,0.17155700000000002,0.52706,0.45408,0.66125,0.5074,0.50654,0.02214,0.01969,-5.6,False,False,0.40743,0.25382
x1 = -15.3,-15.3,0.850445,0.14955500000000002,0.60873,0.9241399999999997,0.07586000000000001,0.6224600000000001,0.37753999999999993,0.8790222475999998,0.1209777524,0.828443,0.17155700000000002,0.38742,0.95629,0.66125,0.53216,0.4725,0.01563,0.01419,-5.6,False,False,0.40743,0.25382
x1 = 8.3,8.3,0.3996099999999999,0.60039,0.97072,0.8808,0.1192,0.93991,0.06008999999999999,0.9162890529,0.08371094709999999,0.828443,0.17155700000000002,0.52706,0.3278,0.66125,0.41512,0.40743,0.05714,0.04657,-5.6,False,False,0.40743,0.25382
x1 = 2.4,2.4,0.49397199999999997,0.506028,0.9999,0.8808,0.1192,0.9241399999999997,0.07586000000000001,0.9027312535199998,0.09726874648,0.828443,0.17155700000000002,0.52706,0.38742,0.66125,0.46028,0.4564,0.0378,0.03222,-5.6,False,False,0.40743,0.25382
x1 = 2.4,2.4,0.49397199999999997,0.506028,0.9999,0.8808,0.1192,0.9241399999999997,0.07586000000000001,0.9027312535199998,0.09726874648,0.828443,0.17155700000000002,0.52706,0.38742,0.66125,0.46028,0.4564,0.0378,0.03222,-5.6,False,False,0.40743,0.25382
x1 = 2.4,2.4,0.49397199999999997,0.506028,0.9999,0.8808,0.1192,0.9241399999999997,0.07586000000000001,0.9027312535199998,0.09726874648,0.828443,0.17155700000000002,0.52706,0.38742,0.66125,0.46028,0.4564,0.0378,0.03222,-5.6,False,False,0.40743,0.25382
x1 = 2.4,2.4,0.49397199999999997,0.506028,0.9999,0.8808,0.1192,0.9241399999999997,0.07586000000000001,0.9027312535199998,0.09726874648,0.828443,0.17155700000000002,0.52706,0.38742,0.66125,0.46028,0.4564,0.0378,0.03222,-5.6,False,False,0.40743,0.25382
x1 = -13.6,-13.6,0.8462200000000001,0.15378,0.61922,0.9241399999999997,0.07586000000000001,0.6224600000000001,0.37753999999999993,0.8777476495999998,0.1222523504,0.828443,0.17155700000000002,0.38742,0.95629,0.66125,0.5358,0.4749,0.01477,0.01345,-5.6,False,False,0.40743,0.25382
x1 = -1.2,-1.2,0.7868679999999999,0.21313200000000002,0.74743,0.8808,0.1192,0.8519500000000002,0.14805,0.8746511418,0.1253488582,0.828443,0.17155700000000002,0.52706,0.60494,0.66125,0.54454,0.54366,0.0128,0.01174,-5.6,False,False,0.40743,0.25382
x1 = 2.4,2.4,0.49397199999999997,0.506028,0.9999,0.8808,0.1192,0.9241399999999997,0.07586000000000001,0.9027312535199998,0.09726874648,0.828443,0.17155700000000002,0.52706,0.38742,0.66125,0.46028,0.4564,0.0378,0.03222,-5.6,False,False,0.40743,0.25382
x1 = -12.0,-12.0,0.861237,0.13876300000000003,0.58099,0.90465,0.09535000000000002,0.6791799999999999,0.32081999999999994,0.8733631063899999,0.12663689361000002,0.828443,0.17155700000000002,0.45408,0.90527,0.66125,0.54814,0.51669,0.01203,0.01107,-5.6,False,False,0.40743,0.25382
x1 = -9.7,-9.7,0.8692420000000001,0.13075799999999999,0.55951,0.90465,0.09535000000000002,0.6224600000000001,0.37753999999999993,0.8677513999800001,0.13224860002,0.828443,0.17155700000000002,0.45408,0.95629,0.66125,0.56357,0.51975,0.009,0.00838,-5.6,False,False,0.40743,0.25382
x1 = -13.6,-13.6,0.8462200000000001,0.15378,0.61922,0.9241399999999997,0.07586000000000001,0.6224600000000001,0.37753999999999993,0.8777476495999998,0.1222523504,0.828443,0.17155700000000002,0.38742,0.95629,0.66125,0.5358,0.4749,0.01477,0.01345,-5.6,False,False,0.40743,0.25382
