note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 1.5,1.5,0.438936,0.561064,0.98921,0.8808,0.1192,0.9241399999999997,0.07586000000000001,0.9051165137599999,0.09488348624000001,0.8538159999999999,0.146184,0.52706,0.38742,0.60021,0.45256,0.44871,0.01928,0.01703,-8.0,False,False,0.34602,0.25419
x1 = 2.5,2.5,0.48775399999999997,0.512246,0.99957,0.8808,0.1192,0.93991,0.06008999999999999,0.91107886106,0.08892113893999999,0.8538159999999999,0.146184,0.52706,0.3278,0.60021,0.43286,0.42499,0.02488,0.02155,-8.0,False,False,0.34602,0.25419
x1 = 4.0,4.0,0.536928,0.46307199999999993,0.99606,0.8808,0.1192,0.90465,0.09535000000000002,0.8918442672,0.1081557328,0.8538159999999999,0.146184,0.52706,0.45408,0.60021,0.49433,0.49327,0.00987,0.00905,-8.0,False,False,0.34602,0.25419
x1 = 3.0,3.0,0.41528400000000004,0.584716,0.97919,0.8808,0.1192,0.93991,0.06008999999999999,0.9153625627600002,0.08463743724,0.8538159999999999,0.146184,0.52706,0.3278,0.60021,0.41831,0.41055,0.02952,0.02519,-8.0,False,False,0.34602,0.25419
x1 = 8.1,8.1,0.398396,0.6016039999999999,0.97,0.7773000000000001,0.22270000000000006,0.90465,0.09535000000000002,0.8539142693999999,0.14608573060000002,0.8538159999999999,0.146184,0.76507,0.45408,0.60021,0.59996,0.57798,0.0,0.0,-8.0,True,False,0.34602,0.25419
x1 = -10.5,-10.5,0.8666979999999999,0.133302,0.56642,0.90465,0.09535000000000002,0.43782,0.5621799999999999,0.8424206273399999,0.15757937266,0.8538159999999999,0.146184,0.45408,0.98882,0.60021,0.62849,0.52536,0.00072,0.00073,-8.0,True,False,0.34602,0.25419
x1 = -9.7,-9.7,0.8692420000000001,0.13075799999999999,0.55951,0.8808,0.1192,0.5,0.5,0.8310073536,0.1689926464,0.8538159999999999,0.146184,0.52706,1.0,0.60021,0.6554,0.5889,0.00278,0.00289,-8.0,False,False,0.34602,0.25419
x1 = -0.0,-0.0,0.7628480000000001,0.23715200000000003,0.79027,0.8808,0.1192,0.9241399999999997,0.07586000000000001,0.89107816768,0.10892183232000002,0.8538159999999999,0.146184,0.52706,0.38742,0.60021,0.49666,0.49394,0.00944,0.00868,-8.0,False,False,0.34602,0.25419
x1 = -12.0,-12.0,0.861237,0.13876300000000003,0.58099,0.93991,0.06008999999999999,0.32081999999999994,0.6791799999999999,0.85400321433,0.14599678567000002,0.8538159999999999,0.146184,0.3278,0.90527,0.60021,0.59973,0.40793,0.0,0.0,-8.0,True,False,0.34602,0.25419
x1 = -2.3,-2.3,0.75738,0.24262,0.79937,0.90465,0.09535000000000002,0.8808,0.1192,0.8988635130000001,0.10113648700000002,0.8538159999999999,0.146184,0.45408,0.52706,0.60021,0.47259,0.47179,0.01436,0.01292,-8.0,False,False,0.34602,0.25419
x1 = -16.0,-16.0,0.8557400000000002,0.14426,0.59529,0.9525699999999999,0.04742999999999999,0.22270000000000006,0.7773000000000001,0.8472789538000001,0.15272104620000002,0.8538159999999999,0.146184,0.27538,0.76507,0.60021,0.61661,0.34602,0.00024,0.00024,-8.0,True,True,0.34602,0.25419
x1 = -11.8,-11.8,0.856851,0.143149,0.59243,0.90465,0.09535000000000002,0.43782,0.5621799999999999,0.83782375233,0.16217624767,0.8538159999999999,0.146184,0.45408,0.98882,0.60021,0.63949,0.53063,0.0014,0.00144,-8.0,False,False,0.34602,0.25419
x1 = -0.0,-0.0,0.7628480000000001,0.23715200000000003,0.79027,0.8808,0.1192,0.9241399999999997,0.07586000000000001,0.89107816768,0.10892183232000002,0.8538159999999999,0.146184,0.52706,0.38742,0.60021,0.49666,0.49394,0.00944,0.00868,-8.0,False,False,0.34602,0.25419
x1 = -16.0,-16.0,0.8557400000000002,0.14426,0.59529,0.9525699999999999,0.04742999999999999,0.22270000000000006,0.7773000000000001,0.8472789538000001,0.15272104620000002,0.8538159999999999,0.146184,0.27538,0.76507,0.60021,0.61661,0.34602,0.00024,0.00024,-8.0,True,True,0.34602,0.25419
x1 = -16.0,-16.0,0.8557400000000002,0.14426,0.59529,0.9525699999999999,0.04742999999999999,0.22270000000000006,0.7773000000000001,0.8472789538000001,0.15272104620000002,0.8538159999999999,0.146184,0.27538,0.76507,0.60021,0.61661,0.34602,0.00024,0.00024,-8.0,True,True,0.34602,0.25419
