note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -6.6,-6.6,0.850009,0.14999099999999999,0.60982,0.7310600000000002,0.26894000000000007,0.6791799999999999,0.32081999999999994,0.7232784669200001,0.27672153308,0.7008659999999999,0.29913399999999996,0.83994,0.90527,0.88023,0.85095,0.84974,0.00178,0.00175,-3.0,True,False,0.83773,0.0425
x1 = 5.5,5.5,0.44550999999999996,0.55449,0.99142,0.7773000000000001,0.22270000000000006,0.8175700000000001,0.18243000000000004,0.7996293123000001,0.20037068770000005,0.7008659999999999,0.29913399999999996,0.76507,0.68536,0.88023,0.72267,0.72087,0.03964,0.03625,-3.0,False,False,0.83773,0.0425
x1 = -6.7,-6.7,0.8653700000000001,0.13463,0.57,0.7310599999999999,0.26894,0.6791799999999999,0.32081999999999994,0.7240753956,0.27592460440000005,0.7008659999999999,0.29913399999999996,0.83994,0.90527,0.88023,0.84984,0.84874,0.00191,0.00188,-3.0,True,False,0.83773,0.0425
x1 = -11.8,-11.8,0.856851,0.143149,0.59243,0.7310600000000002,0.26894000000000007,0.6224600000000001,0.37753999999999993,0.7155140186000002,0.28448598140000003,0.7008659999999999,0.29913399999999996,0.83994,0.95629,0.88023,0.86149,0.8566,0.00075,0.00075,-3.0,True,False,0.83773,0.0425
x1 = 0.9,0.9,0.518274,0.4817260000000001,0.99904,0.6791799999999999,0.32081999999999994,0.7773000000000001,0.22270000000000006,0.7264469551200001,0.27355304488,0.7008659999999999,0.29913399999999996,0.90527,0.76507,0.88023,0.84652,0.83773,0.00233,0.00229,-3.0,True,True,0.83773,0.0425
x1 = 5.0,5.0,0.4822719999999999,0.5177280000000001,0.99909,0.7773000000000001,0.22270000000000006,0.7773000000000001,0.22270000000000006,0.7773000000000001,0.22270000000000006,0.7008659999999999,0.29913399999999996,0.76507,0.76507,0.88023,0.76507,0.76507,0.02268,0.02128,-3.0,False,False,0.83773,0.0425
x1 = -3.7,-3.7,0.7183580000000002,0.28164199999999995,0.85768,0.7773000000000001,0.22270000000000006,0.6224600000000001,0.37753999999999993,0.7336905527200002,0.26630944728000006,0.7008659999999999,0.29913399999999996,0.76507,0.95629,0.88023,0.83612,0.81893,0.00388,0.00379,-3.0,False,False,0.83773,0.0425
x1 = 3.1,3.1,0.409612,0.590388,0.9763,0.7310600000000002,0.26894000000000007,0.7310600000000002,0.26894000000000007,0.7310600000000002,0.26894000000000007,0.7008659999999999,0.29913399999999996,0.83994,0.83994,0.88023,0.83994,0.83994,0.00327,0.0032,-3.0,True,False,0.83773,0.0425
x1 = 5.0,5.0,0.4822719999999999,0.5177280000000001,0.99909,0.7773000000000001,0.22270000000000006,0.7773000000000001,0.22270000000000006,0.7773000000000001,0.22270000000000006,0.7008659999999999,0.29913399999999996,0.76507,0.76507,0.88023,0.76507,0.76507,0.02268,0.02128,-3.0,False,False,0.83773,0.0425
x1 = -4.8,-4.8,0.7597389999999999,0.240261,0.79547,0.7773000000000001,0.22270000000000006,0.6224600000000001,0.37753999999999993,0.74009798676,0.25990201324000006,0.7008659999999999,0.29913399999999996,0.76507,0.95629,0.88023,0.8266,0.81101,0.0056,0.00544,-3.0,False,False,0.83773,0.0425
x1 = 5.0,5.0,0.4822719999999999,0.5177280000000001,0.99909,0.7773000000000001,0.22270000000000006,0.7773000000000001,0.22270000000000006,0.7773000000000001,0.22270000000000006,0.7008659999999999,0.29913399999999996,0.76507,0.76507,0.88023,0.76507,0.76507,0.02268,0.02128,-3.0,False,False,0.83773,0.0425
x1 = 4.4,4.4,0.518654,0.481346,0.999,0.7773000000000001,0.22270000000000006,0.7773000000000001,0.22270000000000006,0.7773000000000001,0.22270000000000006,0.7008659999999999,0.29913399999999996,0.76507,0.76507,0.88023,0.76507,0.76507,0.02268,0.02128,-3.0,False,False,0.83773,0.0425
x1 = 1.6,1.6,0.46983600000000003,0.5301640000000001,0.99737,0.7310600000000002,0.26894000000000007,0.7773000000000001,0.22270000000000006,0.7555747833600002,0.24442521664000008,0.7008659999999999,0.29913399999999996,0.83994,0.76507,0.88023,0.80232,0.80025,0.01117,0.01071,-3.0,False,False,0.83773,0.0425
x1 = 5.0,5.0,0.4822719999999999,0.5177280000000001,0.99909,0.7773000000000001,0.22270000000000006,0.7773000000000001,0.22270000000000006,0.7773000000000001,0.22270000000000006,0.7008659999999999,0.29913399999999996,0.76507,0.76507,0.88023,0.76507,0.76507,0.02268,0.02128,-3.0,False,False,0.83773,0.0425
x1 = 5.0,5.0,0.4822719999999999,0.5177280000000001,0.99909,0.7773000000000001,0.22270000000000006,0.7773000000000001,0.22270000000000006,0.7773000000000001,0.22270000000000006,0.7008659999999999,0.29913399999999996,0.76507,0.76507,0.88023,0.76507,0.76507,0.02268,0.02128,-3.0,False,False,0.83773,0.0425
