note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 9.0,9.0,0.400346,0.5996539999999999,0.97115,0.8808,0.1192,0.9241399999999997,0.07586000000000001,0.9067890043599998,0.09321099563999999,0.821226,0.17877400000000002,0.52706,0.38742,0.67739,0.4471,0.44332,0.05054,0.04208,-5.8,False,False,0.39094,0.28645
x1 = 13.9,13.9,0.34407899999999997,0.655921,0.92867,0.90465,0.09535000000000002,0.90465,0.09535000000000002,0.90465,0.09535000000000002,0.821226,0.17877400000000002,0.45408,0.45408,0.67739,0.45408,0.45408,0.04749,0.0398,-5.8,False,False,0.39094,0.28645
x1 = 9.2,9.2,0.41339699999999996,0.586603,0.97825,0.8808,0.1192,0.9241399999999997,0.07586000000000001,0.9062233740199999,0.09377662598,0.821226,0.17877400000000002,0.52706,0.38742,0.67739,0.44895,0.44515,0.04972,0.04147,-5.8,False,False,0.39094,0.28645
x1 = 6.6,6.6,0.4208279999999999,0.579172,0.98184,0.8519500000000002,0.14805,0.8808,0.1192,0.8686591122,0.13134088779999997,0.821226,0.17877400000000002,0.60494,0.52706,0.67739,0.5611,0.55983,0.01299,0.01195,-5.8,False,False,0.39094,0.28645
x1 = -2.7,-2.7,0.775689,0.224311,0.76796,0.8519500000000002,0.14805,0.8519500000000002,0.14805,0.8519500000000002,0.14805,0.821226,0.17877400000000002,0.60494,0.60494,0.67739,0.60494,0.60494,0.00512,0.00487,-5.8,False,False,0.39094,0.28645
x1 = 2.2,2.2,0.5,0.5,1.0,0.90465,0.09535000000000002,0.93991,0.06008999999999999,0.92228,0.07772000000000001,0.821226,0.17877400000000002,0.45408,0.3278,0.67739,0.39409,0.39094,0.07735,0.06101,-5.8,False,False,0.39094,0.28645
x1 = -13.8,-13.8,0.8547520000000001,0.14524800000000002,0.59782,0.90465,0.09535000000000002,0.6224600000000001,0.37753999999999993,0.86366246688,0.13633753312000002,0.821226,0.17877400000000002,0.45408,0.95629,0.67739,0.57457,0.52702,0.0102,0.00948,-5.8,False,False,0.39094,0.28645
x1 = 2.2,2.2,0.5,0.5,1.0,0.90465,0.09535000000000002,0.93991,0.06008999999999999,0.92228,0.07772000000000001,0.821226,0.17877400000000002,0.45408,0.3278,0.67739,0.39409,0.39094,0.07735,0.06101,-5.8,False,False,0.39094,0.28645
x1 = -12.0,-12.0,0.861237,0.13876300000000003,0.58099,0.90465,0.09535000000000002,0.6791799999999999,0.32081999999999994,0.8733631063899999,0.12663689361000002,0.821226,0.17877400000000002,0.45408,0.90527,0.67739,0.54814,0.51669,0.016,0.01456,-5.8,False,False,0.39094,0.28645
x1 = 2.2,2.2,0.5,0.5,1.0,0.90465,0.09535000000000002,0.93991,0.06008999999999999,0.92228,0.07772000000000001,0.821226,0.17877400000000002,0.45408,0.3278,0.67739,0.39409,0.39094,0.07735,0.06101,-5.8,False,False,0.39094,0.28645
x1 = -8.0,-8.0,0.8538159999999999,0.146184,0.60021,0.9241399999999997,0.07586000000000001,0.6224600000000001,0.37753999999999993,0.8800392108799997,0.11996078912,0.821226,0.17877400000000002,0.38742,0.95629,0.67739,0.52925,0.47058,0.02095,0.01877,-5.8,False,False,0.39094,0.28645
x1 = 2.2,2.2,0.5,0.5,1.0,0.90465,0.09535000000000002,0.93991,0.06008999999999999,0.92228,0.07772000000000001,0.821226,0.17877400000000002,0.45408,0.3278,0.67739,0.39409,0.39094,0.07735,0.06101,-5.8,False,False,0.39094,0.28645
x1 = -10.0,-10.0,0.8844790000000001,0.11552100000000001,0.51635,0.90465,0.09535000000000002,0.5621799999999999,0.43782,0.86508752313,0.13491247687000002,0.821226,0.17877400000000002,0.45408,0.98882,0.67739,0.57076,0.51585,0.01096,0.01015,-5.8,False,False,0.39094,0.28645
x1 = 2.2,2.2,0.5,0.5,1.0,0.90465,0.09535000000000002,0.93991,0.06008999999999999,0.92228,0.07772000000000001,0.821226,0.17877400000000002,0.45408,0.3278,0.67739,0.39409,0.39094,0.07735,0.06101,-5.8,False,False,0.39094,0.28645
x1 = 2.2,2.2,0.5,0.5,1.0,0.90465,0.09535000000000002,0.93991,0.06008999999999999,0.92228,0.07772000000000001,0.821226,0.17877400000000002,0.45408,0.3278,0.67739,0.39409,0.39094,0.07735,0.06101,-5.8,False,False,0.39094,0.28645
