note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -5.8,-5.8,0.821226,0.17877400000000002,0.67739,0.8519500000000002,0.14805,0.5621799999999999,0.43782,0.8001466580200002,0.19985334198,0.8200510000000001,0.179949,0.60494,0.98882,0.67997,0.72163,0.67357,0.00183,0.00188,-5.2,False,False,0.64817,0.0318
x1 = -6.9,-6.9,0.8560700000000001,0.14392999999999997,0.59444,0.8519500000000002,0.14805,0.6791799999999999,0.32081999999999994,0.8270832139000002,0.1729167861,0.8200510000000001,0.179949,0.60494,0.90527,0.67997,0.66433,0.64817,0.00025,0.00024,-5.2,True,True,0.64817,0.0318
x1 = -0.1,-0.1,0.815237,0.18476299999999998,0.69039,0.8519500000000002,0.14805,0.8808,0.1192,0.8572804125500002,0.14271958745,0.8200510000000001,0.179949,0.60494,0.52706,0.67997,0.59132,0.59055,0.00765,0.00719,-5.2,False,False,0.64817,0.0318
x1 = 3.4,3.4,0.404988,0.5950119999999999,0.97379,0.8808,0.1192,0.8808,0.1192,0.8807999999999999,0.1192,0.8200510000000001,0.179949,0.52706,0.52706,0.67997,0.52706,0.52706,0.02238,0.01998,-5.2,False,False,0.64817,0.0318
x1 = 6.8,6.8,0.42101799999999995,0.5789820000000001,0.98192,0.8519500000000002,0.14805,0.90465,0.09535000000000002,0.8824623514000001,0.11753764860000002,0.8200510000000001,0.179949,0.60494,0.45408,0.67997,0.52224,0.51759,0.02379,0.02116,-5.2,False,False,0.64817,0.0318
x1 = 2.8,2.8,0.487944,0.512056,0.99958,0.8519500000000002,0.14805,0.90465,0.09535000000000002,0.8789353512,0.1210646488,0.8200510000000001,0.179949,0.60494,0.45408,0.67997,0.53241,0.52769,0.02086,0.01871,-5.2,False,False,0.64817,0.0318
x1 = 2.8,2.8,0.487944,0.512056,0.99958,0.8519500000000002,0.14805,0.90465,0.09535000000000002,0.8789353512,0.1210646488,0.8200510000000001,0.179949,0.60494,0.45408,0.67997,0.53241,0.52769,0.02086,0.01871,-5.2,False,False,0.64817,0.0318
x1 = -11.7,-11.7,0.8594349999999998,0.140565,0.58572,0.8808,0.1192,0.6224600000000001,0.37753999999999993,0.8444864378999999,0.15551356209999997,0.8200510000000001,0.179949,0.52706,0.95629,0.67997,0.62347,0.58739,0.00315,0.00303,-5.2,False,False,0.64817,0.0318
x1 = -9.4,-9.4,0.8637699999999999,0.13623000000000002,0.57428,0.90465,0.09535000000000002,0.6791799999999999,0.32081999999999994,0.8739342218999999,0.1260657781,0.8200510000000001,0.179949,0.45408,0.90527,0.67997,0.54655,0.51555,0.0171,0.01551,-5.2,False,False,0.64817,0.0318
x1 = -1.6,-1.6,0.750853,0.249147,0.80992,0.8808,0.1192,0.8519500000000002,0.14805,0.8736121090500001,0.12638789095,0.8200510000000001,0.179949,0.52706,0.60494,0.67997,0.54745,0.54646,0.01687,0.01532,-5.2,False,False,0.64817,0.0318
x1 = 2.8,2.8,0.487944,0.512056,0.99958,0.8519500000000002,0.14805,0.90465,0.09535000000000002,0.8789353512,0.1210646488,0.8200510000000001,0.179949,0.60494,0.45408,0.67997,0.53241,0.52769,0.02086,0.01871,-5.2,False,False,0.64817,0.0318
x1 = -3.5,-3.5,0.6918610000000001,0.30813899999999994,0.89101,0.8519500000000002,0.14805,0.7310600000000002,0.26894000000000007,0.8146990762900002,0.18530092371,0.8200510000000001,0.179949,0.60494,0.83994,0.67997,0.69154,0.67735,0.00014,0.00014,-5.2,True,False,0.64817,0.0318
x1 = -13.2,-13.2,0.8589610000000001,0.141039,0.58695,0.8808,0.1192,0.6791799999999999,0.32081999999999994,0.8523637168200001,0.14763628318,0.8200510000000001,0.179949,0.52706,0.90527,0.67997,0.60389,0.5804,0.00566,0.00537,-5.2,False,False,0.64817,0.0318
x1 = -10.3,-10.3,0.8694959999999998,0.130504,0.55882,0.8808,0.1192,0.6224600000000001,0.37753999999999993,0.8470855966399999,0.15291440335999998,0.8200510000000001,0.179949,0.52706,0.95629,0.67997,0.61709,0.58308,0.00389,0.00372,-5.2,False,False,0.64817,0.0318
x1 = -8.5,-8.5,0.8430039999999999,0.15699600000000002,0.62707,0.8808,0.1192,0.6224600000000001,0.37753999999999993,0.8402416533599999,0.15975834664,0.8200510000000001,0.179949,0.52706,0.95629,0.67997,0.63373,0.59445,0.00212,0.00205,-5.2,False,False,0.64817,0.0318
