note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 9.4,9.4,0.387554,0.612446,0.9632,0.8519500000000002,0.14805,0.9241399999999997,0.07586000000000001,0.8961624767399999,0.10383752326000001,0.851839,0.148161,0.60494,0.38742,0.60522,0.48104,0.47172,0.01365,0.01233,-6.8,False,False,0.52667,0.07855
x1 = -5.3,-5.3,0.8220409999999999,0.17795900000000003,0.67559,0.8519500000000002,0.14805,0.6791799999999999,0.32081999999999994,0.82120402357,0.17879597642999998,0.851839,0.148161,0.60494,0.90527,0.60522,0.67744,0.65839,0.00484,0.00509,-6.8,False,False,0.52667,0.07855
x1 = -3.0,-3.0,0.7008659999999999,0.29913399999999996,0.88023,0.8808,0.1192,0.8175700000000001,0.18243000000000004,0.8618857571799999,0.13811424281999998,0.851839,0.148161,0.52706,0.68536,0.60522,0.57928,0.57441,0.0006,0.00059,-6.8,True,False,0.52667,0.07855
x1 = -3.4,-3.4,0.7060069999999999,0.293993,0.87382,0.8808,0.1192,0.8175700000000001,0.18243000000000004,0.86221082261,0.13778917739000002,0.851839,0.148161,0.52706,0.68536,0.60522,0.57842,0.5736,0.00064,0.00063,-6.8,True,False,0.52667,0.07855
x1 = -8.1,-8.1,0.8493570000000001,0.150643,0.61145,0.90465,0.09535000000000002,0.5621799999999999,0.43782,0.8530592917900001,0.14694070821000002,0.851839,0.148161,0.45408,0.98882,0.60522,0.60213,0.53463,1e-05,1e-05,-6.8,True,False,0.52667,0.07855
x1 = 1.2,1.2,0.47550799999999993,0.5244920000000001,0.99827,0.8808,0.1192,0.90465,0.09535000000000002,0.8933091342,0.1066908658,0.851839,0.148161,0.52706,0.45408,0.60522,0.48985,0.48878,0.01177,0.01072,-6.8,False,False,0.52667,0.07855
x1 = 1.2,1.2,0.47550799999999993,0.5244920000000001,0.99827,0.8808,0.1192,0.90465,0.09535000000000002,0.8933091342,0.1066908658,0.851839,0.148161,0.52706,0.45408,0.60522,0.48985,0.48878,0.01177,0.01072,-6.8,False,False,0.52667,0.07855
x1 = 1.2,1.2,0.47550799999999993,0.5244920000000001,0.99827,0.8808,0.1192,0.90465,0.09535000000000002,0.8933091342,0.1066908658,0.851839,0.148161,0.52706,0.45408,0.60522,0.48985,0.48878,0.01177,0.01072,-6.8,False,False,0.52667,0.07855
x1 = -10.4,-10.4,0.8642429999999999,0.13575700000000002,0.57302,0.90465,0.09535000000000002,0.5621799999999999,0.43782,0.8581573002099998,0.14184269979,0.851839,0.148161,0.45408,0.98882,0.60522,0.58904,0.52667,0.00023,0.00023,-6.8,True,True,0.52667,0.07855
x1 = -14.8,-14.8,0.8534309999999999,0.146569,0.60119,0.90465,0.09535000000000002,0.5621799999999999,0.43782,0.85445451457,0.14554548543,0.851839,0.148161,0.45408,0.98882,0.60522,0.59858,0.53246,4e-05,4e-05,-6.8,True,False,0.52667,0.07855
x1 = -12.3,-12.3,0.861069,0.13893100000000003,0.58143,0.9241399999999997,0.07586000000000001,0.6224600000000001,0.37753999999999993,0.8822272959199998,0.11777270408000001,0.851839,0.148161,0.38742,0.95629,0.60522,0.52292,0.46645,0.00599,0.00561,-6.8,False,False,0.52667,0.07855
x1 = -1.5,-1.5,0.747804,0.25219600000000003,0.81474,0.8808,0.1192,0.8808,0.1192,0.8808,0.11920000000000001,0.851839,0.148161,0.52706,0.52706,0.60522,0.52706,0.52706,0.0054,0.00508,-6.8,False,False,0.52667,0.07855
x1 = -10.3,-10.3,0.8694959999999998,0.130504,0.55882,0.9241399999999997,0.07586000000000001,0.6224600000000001,0.37753999999999993,0.8847695532799996,0.11523044671999999,0.851839,0.148161,0.38742,0.95629,0.60522,0.51549,0.46166,0.00712,0.00663,-6.8,False,False,0.52667,0.07855
x1 = 1.2,1.2,0.47550799999999993,0.5244920000000001,0.99827,0.8808,0.1192,0.90465,0.09535000000000002,0.8933091342,0.1066908658,0.851839,0.148161,0.52706,0.45408,0.60522,0.48985,0.48878,0.01177,0.01072,-6.8,False,False,0.52667,0.07855
x1 = -8.8,-8.8,0.8475589999999998,0.152441,0.61592,0.90465,0.09535000000000002,0.6224600000000001,0.37753999999999993,0.8616326742099999,0.13836732579,0.851839,0.148161,0.45408,0.95629,0.60522,0.57995,0.53064,0.00057,0.00056,-6.8,True,False,0.52667,0.07855
