note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -4.8,-4.8,0.7597389999999999,0.240261,0.79547,0.8175700000000001,0.18243000000000004,0.6224600000000001,0.37753999999999993,0.7706926762900002,0.22930732371,0.766941,0.233059,0.68536,0.95629,0.78331,0.7768,0.75045,6e-05,6e-05,-4.4,True,False,0.7268,0.05651
x1 = -1.4,-1.4,0.748852,0.251148,0.81309,0.7773000000000001,0.22270000000000006,0.7773000000000001,0.22270000000000006,0.7773000000000001,0.22270000000000006,0.766941,0.233059,0.76507,0.76507,0.78331,0.76507,0.76507,0.00044,0.00044,-4.4,True,False,0.7268,0.05651
x1 = 2.1,2.1,0.49981,0.50019,1.0,0.8519500000000002,0.14805,0.8808,0.1192,0.8663804815000001,0.13361951849999998,0.766941,0.233059,0.60494,0.52706,0.78331,0.56728,0.56599,0.05215,0.04515,-4.4,False,False,0.7268,0.05651
x1 = -7.1,-7.1,0.8470530000000001,0.152947,0.61717,0.8175700000000001,0.18243000000000004,0.6224600000000001,0.37753999999999993,0.7877285108300003,0.21227148917000005,0.766941,0.233059,0.68536,0.95629,0.78331,0.7458,0.7268,0.00182,0.00178,-4.4,True,True,0.7268,0.05651
x1 = 7.0,7.0,0.421858,0.578142,0.98231,0.8175700000000001,0.18243000000000004,0.8808,0.1192,0.8541259186600001,0.14587408134000002,0.766941,0.233059,0.68536,0.52706,0.78331,0.59942,0.59384,0.03841,0.03407,-4.4,False,False,0.7268,0.05651
x1 = 3.6,3.6,0.42364199999999996,0.5763579999999999,0.98311,0.8175700000000001,0.18243000000000004,0.8519500000000002,0.14805,0.8373851880400001,0.16261481196,0.766941,0.233059,0.68536,0.60494,0.78331,0.64053,0.63901,0.02378,0.02172,-4.4,False,False,0.7268,0.05651
x1 = -9.9,-9.9,0.8743650000000001,0.125635,0.54534,0.7773000000000001,0.22270000000000006,0.6224600000000001,0.37753999999999993,0.7578466766000002,0.24215332340000006,0.766941,0.233059,0.76507,0.95629,0.78331,0.7986,0.78909,0.00033,0.00033,-4.4,True,False,0.7268,0.05651
x1 = 3.6,3.6,0.42364199999999996,0.5763579999999999,0.98311,0.8175700000000001,0.18243000000000004,0.8519500000000002,0.14805,0.8373851880400001,0.16261481196,0.766941,0.233059,0.68536,0.60494,0.78331,0.64053,0.63901,0.02378,0.02172,-4.4,False,False,0.7268,0.05651
x1 = -12.4,-12.4,0.852523,0.14747700000000002,0.60349,0.8175700000000001,0.18243000000000004,0.6224600000000001,0.37753999999999993,0.7887957625300002,0.21120423747000003,0.766941,0.233059,0.68536,0.95629,0.78331,0.74378,0.72532,0.00202,0.00197,-4.4,False,False,0.7268,0.05651
x1 = 3.6,3.6,0.42364199999999996,0.5763579999999999,0.98311,0.8175700000000001,0.18243000000000004,0.8519500000000002,0.14805,0.8373851880400001,0.16261481196,0.766941,0.233059,0.68536,0.60494,0.78331,0.64053,0.63901,0.02378,0.02172,-4.4,False,False,0.7268,0.05651
x1 = -0.3,-0.3,0.8140510000000001,0.18594900000000003,0.69292,0.8175700000000001,0.18243000000000004,0.8175700000000001,0.18243000000000004,0.8175700000000002,0.18243000000000006,0.766941,0.233059,0.68536,0.68536,0.78331,0.68536,0.68536,0.01162,0.01094,-4.4,False,False,0.7268,0.05651
x1 = -9.5,-9.5,0.854393,0.145607,0.59874,0.8175700000000001,0.18243000000000004,0.6791799999999999,0.32081999999999994,0.7974194472700001,0.20258055273,0.766941,0.233059,0.68536,0.90527,0.78331,0.72706,0.71738,0.004,0.00387,-4.4,False,False,0.7268,0.05651
x1 = -12.4,-12.4,0.852523,0.14747700000000002,0.60349,0.8175700000000001,0.18243000000000004,0.6224600000000001,0.37753999999999993,0.7887957625300002,0.21120423747000003,0.766941,0.233059,0.68536,0.95629,0.78331,0.74378,0.72532,0.00202,0.00197,-4.4,False,False,0.7268,0.05651
x1 = -0.2,-0.2,0.814203,0.185797,0.6926,0.7773000000000001,0.22270000000000006,0.8175700000000001,0.18243000000000004,0.78478204519,0.21521795481000006,0.766941,0.233059,0.76507,0.68536,0.78331,0.75134,0.75026,0.00133,0.00131,-4.4,True,False,0.7268,0.05651
x1 = -2.6,-2.6,0.7520450000000001,0.247955,0.80802,0.8175700000000001,0.18243000000000004,0.7310600000000002,0.26894000000000007,0.7961194129500002,0.20388058705000006,0.766941,0.233059,0.68536,0.83994,0.78331,0.72962,0.72369,0.00366,0.00354,-4.4,False,False,0.7268,0.05651
