note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -1.1,-1.1,0.7764099999999999,0.22359000000000004,0.76667,0.6224600000000001,0.37753999999999993,0.6791799999999999,0.32081999999999994,0.6351420248,0.3648579751999999,0.7060069999999999,0.293993,0.95629,0.90527,0.87382,0.94664,0.94488,0.01614,0.01675,-3.4,False,False,0.83994,0.03388
x1 = 0.4,0.4,0.7397929999999999,0.260207,0.82706,0.7310600000000002,0.26894000000000007,0.7773000000000001,0.22270000000000006,0.7430919716800002,0.25690802832000004,0.7060069999999999,0.293993,0.83994,0.76507,0.87382,0.82204,0.82046,0.00505,0.00491,-3.4,False,False,0.83994,0.03388
x1 = -0.3,-0.3,0.8140510000000001,0.18594900000000003,0.69292,0.6791799999999999,0.32081999999999994,0.6224600000000001,0.37753999999999993,0.66863297272,0.33136702727999995,0.7060069999999999,0.293993,0.90527,0.95629,0.87382,0.91632,0.91476,0.00464,0.00474,-3.4,True,False,0.83994,0.03388
x1 = -0.5,-0.5,0.8125810000000001,0.18741899999999997,0.69604,0.6791799999999999,0.32081999999999994,0.6791799999999999,0.32081999999999994,0.6791799999999999,0.32082,0.7060069999999999,0.293993,0.90527,0.90527,0.87382,0.90527,0.90527,0.00242,0.00246,-3.4,True,False,0.83994,0.03388
x1 = -1.6,-1.6,0.750853,0.249147,0.80992,0.6791799999999999,0.32081999999999994,0.6791799999999999,0.32081999999999994,0.6791799999999999,0.32081999999999994,0.7060069999999999,0.293993,0.90527,0.90527,0.87382,0.90527,0.90527,0.00242,0.00246,-3.4,True,False,0.83994,0.03388
x1 = 0.3,0.3,0.779072,0.220928,0.76186,0.7310600000000002,0.26894000000000007,0.7310600000000002,0.26894000000000007,0.7310600000000002,0.26894000000000007,0.7060069999999999,0.293993,0.83994,0.83994,0.87382,0.83994,0.83994,0.00226,0.00222,-3.4,True,True,0.83994,0.03388
x1 = 0.6,0.6,0.700539,0.299461,0.88063,0.6791799999999999,0.32081999999999994,0.7773000000000001,0.22270000000000006,0.70856311332,0.29143688668,0.7060069999999999,0.293993,0.90527,0.76507,0.87382,0.87057,0.86329,2e-05,2e-05,-3.4,True,False,0.83994,0.03388
x1 = -2.2,-2.2,0.76687,0.23313,0.78343,0.6791799999999999,0.32081999999999994,0.6224600000000001,0.37753999999999993,0.6659568664,0.33404313359999993,0.7060069999999999,0.293993,0.90527,0.95629,0.87382,0.919,0.91716,0.00531,0.00544,-3.4,False,False,0.83994,0.03388
x1 = -8.5,-8.5,0.8430039999999999,0.15699600000000002,0.62707,0.7773000000000001,0.22270000000000006,0.6791799999999999,0.32081999999999994,0.7618955524800001,0.23810444752000004,0.7060069999999999,0.293993,0.76507,0.90527,0.87382,0.79187,0.78708,0.01183,0.01131,-3.4,False,False,0.83994,0.03388
x1 = -8.7,-8.7,0.8402470000000001,0.159753,0.63372,0.7773000000000001,0.22270000000000006,0.6791799999999999,0.32081999999999994,0.7616250356400001,0.23837496436000008,0.7060069999999999,0.293993,0.76507,0.90527,0.87382,0.79233,0.78747,0.01171,0.0112,-3.4,False,False,0.83994,0.03388
x1 = -8.1,-8.1,0.8493570000000001,0.150643,0.61145,0.7310600000000002,0.26894000000000007,0.6791799999999999,0.32081999999999994,0.7232446411600002,0.2767553588400001,0.7060069999999999,0.293993,0.83994,0.90527,0.87382,0.85099,0.84978,0.00106,0.00104,-3.4,True,False,0.83994,0.03388
x1 = -7.3,-7.3,0.8315829999999999,0.16841699999999998,0.65407,0.7773000000000001,0.22270000000000006,0.6224600000000001,0.37753999999999993,0.75122231172,0.24877768828000002,0.7060069999999999,0.293993,0.76507,0.95629,0.87382,0.80934,0.79727,0.0076,0.00734,-3.4,False,False,0.83994,0.03388
x1 = -7.0,-7.0,0.8389349999999999,0.16106499999999999,0.63685,0.7773000000000001,0.22270000000000006,0.6791799999999999,0.32081999999999994,0.7614963022,0.2385036978,0.7060069999999999,0.293993,0.76507,0.90527,0.87382,0.79254,0.78765,0.01165,0.01115,-3.4,False,False,0.83994,0.03388
x1 = -11.4,-11.4,0.868311,0.13168900000000003,0.56205,0.7310600000000002,0.26894000000000007,0.6791799999999999,0.32081999999999994,0.7242279746800002,0.27577202532000006,0.7060069999999999,0.293993,0.83994,0.90527,0.87382,0.84963,0.84854,0.00118,0.00117,-3.4,True,False,0.83994,0.03388
x1 = -9.2,-9.2,0.873269,0.12673099999999998,0.5484,0.7773000000000001,0.22270000000000006,0.6224600000000001,0.37753999999999993,0.7576769719600001,0.24232302804000005,0.7060069999999999,0.293993,0.76507,0.95629,0.87382,0.79888,0.7893,0.01004,0.00964,-3.4,False,False,0.83994,0.03388
