note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 2.7,2.7,0.481916,0.518084,0.99906,0.8808,0.1192,0.9241399999999997,0.07586000000000001,0.9032537605599998,0.09674623944,0.8389349999999999,0.16106499999999999,0.52706,0.38742,0.63685,0.4586,0.45471,0.02903,0.02512,-7.0,False,False,0.524,0.11285
x1 = -5.4,-5.4,0.8285399999999999,0.17146,0.66103,0.8175700000000001,0.18243000000000004,0.6791799999999999,0.32081999999999994,0.7938416506000001,0.2061583494,0.8389349999999999,0.16106499999999999,0.68536,0.90527,0.63685,0.73408,0.72307,0.00951,0.01014,-7.0,False,False,0.524,0.11285
x1 = 0.3,0.3,0.779072,0.220928,0.76186,0.90465,0.09535000000000002,0.90465,0.09535000000000002,0.90465,0.09535000000000002,0.8389349999999999,0.16106499999999999,0.45408,0.45408,0.63685,0.45408,0.45408,0.03054,0.02631,-7.0,False,False,0.524,0.11285
x1 = 6.1,6.1,0.4387459999999999,0.561254,0.98915,0.8175700000000001,0.18243000000000004,0.8808,0.1192,0.85305809042,0.14694190958,0.8389349999999999,0.16106499999999999,0.68536,0.52706,0.63685,0.60213,0.59651,0.00112,0.00109,-7.0,False,False,0.524,0.11285
x1 = 5.4,5.4,0.4469200000000001,0.5530799999999999,0.99186,0.8519500000000002,0.14805,0.8808,0.1192,0.8679063580000002,0.132093642,0.8389349999999999,0.16106499999999999,0.60494,0.52706,0.63685,0.56315,0.56187,0.00499,0.00472,-7.0,False,False,0.524,0.11285
x1 = -9.0,-9.0,0.8726700000000001,0.12733,0.55007,0.93991,0.06008999999999999,0.43782,0.5621799999999999,0.8759788803000002,0.12402111969999999,0.8389349999999999,0.16106499999999999,0.3278,0.98882,0.63685,0.54081,0.41197,0.00843,0.00784,-7.0,False,False,0.524,0.11285
x1 = -2.0,-2.0,0.74732,0.25268,0.8155,0.8808,0.1192,0.8519500000000002,0.14805,0.8735101820000001,0.126489818,0.8389349999999999,0.16106499999999999,0.52706,0.60494,0.63685,0.54773,0.54674,0.00727,0.0068,-7.0,False,False,0.524,0.11285
x1 = -9.1,-9.1,0.8665670000000001,0.133433,0.56678,0.8808,0.1192,0.5621799999999999,0.43782,0.8382855775400001,0.16171442246,0.8389349999999999,0.16106499999999999,0.52706,0.98882,0.63685,0.6384,0.58867,0.0,0.0,-7.0,True,False,0.524,0.11285
x1 = 1.0,1.0,0.4641640000000001,0.535836,0.99629,0.8519500000000002,0.14805,0.9241399999999997,0.07586000000000001,0.8906320008399999,0.10936799916,0.8389349999999999,0.16106499999999999,0.60494,0.38742,0.63685,0.49801,0.48838,0.01757,0.01576,-7.0,False,False,0.524,0.11285
x1 = 1.0,1.0,0.4641640000000001,0.535836,0.99629,0.8519500000000002,0.14805,0.9241399999999997,0.07586000000000001,0.8906320008399999,0.10936799916,0.8389349999999999,0.16106499999999999,0.60494,0.38742,0.63685,0.49801,0.48838,0.01757,0.01576,-7.0,False,False,0.524,0.11285
x1 = -15.0,-15.0,0.8692500000000001,0.13074999999999998,0.55949,0.90465,0.09535000000000002,0.43782,0.5621799999999999,0.8436119775,0.1563880225,0.8389349999999999,0.16106499999999999,0.45408,0.98882,0.63685,0.6256,0.524,0.00012,0.00012,-7.0,True,True,0.524,0.11285
x1 = -11.3,-11.3,0.863925,0.136075,0.57387,0.90465,0.09535000000000002,0.5,0.5,0.84958725125,0.15041274875000002,0.8389349999999999,0.16106499999999999,0.45408,1.0,0.63685,0.61087,0.52837,0.00063,0.00062,-7.0,True,False,0.524,0.11285
x1 = -3.5,-3.5,0.6918610000000001,0.30813899999999994,0.89101,0.8808,0.1192,0.8175700000000001,0.18243000000000004,0.86131637103,0.13868362897,0.8389349999999999,0.16106499999999999,0.52706,0.68536,0.63685,0.58078,0.57584,0.0029,0.00278,-7.0,False,False,0.524,0.11285
x1 = 1.0,1.0,0.4641640000000001,0.535836,0.99629,0.8519500000000002,0.14805,0.9241399999999997,0.07586000000000001,0.8906320008399999,0.10936799916,0.8389349999999999,0.16106499999999999,0.60494,0.38742,0.63685,0.49801,0.48838,0.01757,0.01576,-7.0,False,False,0.524,0.11285
x1 = -13.3,-13.3,0.849179,0.150821,0.61189,0.8808,0.1192,0.5,0.5,0.8233673632,0.17663263680000002,0.8389349999999999,0.16106499999999999,0.52706,1.0,0.63685,0.67265,0.59839,0.00123,0.00126,-7.0,False,False,0.524,0.11285
