note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 3.8,3.8,0.423452,0.576548,0.98303,0.90465,0.09535000000000002,0.9241399999999997,0.07586000000000001,0.9158869205199998,0.08411307948000002,0.8637699999999999,0.13623000000000002,0.45408,0.38742,0.57428,0.41651,0.41565,0.02176,0.0189,-9.4,False,False,0.35758,0.2167
x1 = 0.6,0.6,0.700539,0.299461,0.88063,0.90465,0.09535000000000002,0.9241399999999997,0.07586000000000001,0.91048649489,0.08951350511000003,0.8637699999999999,0.13623000000000002,0.45408,0.38742,0.57428,0.43484,0.43412,0.0169,0.01495,-9.4,False,False,0.35758,0.2167
x1 = 3.5,3.5,0.395722,0.604278,0.96839,0.90465,0.09535000000000002,0.93991,0.06008999999999999,0.92595684228,0.07404315772,0.8637699999999999,0.13623000000000002,0.45408,0.3278,0.57428,0.38083,0.37777,0.03319,0.02774,-9.4,False,False,0.35758,0.2167
x1 = -0.8,-0.8,0.7975329999999999,0.202467,0.72683,0.90465,0.09535000000000002,0.8808,0.1192,0.89982116205,0.10017883795000002,0.8637699999999999,0.13623000000000002,0.45408,0.52706,0.57428,0.46956,0.46886,0.00946,0.00866,-9.4,False,False,0.35758,0.2167
x1 = 0.1,0.1,0.8258049999999999,0.17419500000000002,0.66721,0.90465,0.09535000000000002,0.90465,0.09535000000000002,0.90465,0.09535000000000002,0.8637699999999999,0.13623000000000002,0.45408,0.45408,0.57428,0.45408,0.45408,0.0125,0.01127,-9.4,False,False,0.35758,0.2167
x1 = -10.3,-10.3,0.8694959999999998,0.130504,0.55882,0.9525699999999999,0.04742999999999999,0.32081999999999994,0.6791799999999999,0.8701240979999997,0.129875902,0.8637699999999999,0.13623000000000002,0.27538,0.90527,0.57428,0.5571,0.35758,0.00025,0.00025,-9.4,True,True,0.35758,0.2167
x1 = -10.3,-10.3,0.8694959999999998,0.130504,0.55882,0.9525699999999999,0.04742999999999999,0.32081999999999994,0.6791799999999999,0.8701240979999997,0.129875902,0.8637699999999999,0.13623000000000002,0.27538,0.90527,0.57428,0.5571,0.35758,0.00025,0.00025,-9.4,True,True,0.35758,0.2167
x1 = -11.5,-11.5,0.8544690000000001,0.14553100000000002,0.59854,0.9525699999999999,0.04742999999999999,0.32081999999999994,0.6791799999999999,0.86063079075,0.13936920925000001,0.8637699999999999,0.13623000000000002,0.27538,0.90527,0.57428,0.58258,0.36705,6e-05,6e-05,-9.4,True,False,0.35758,0.2167
x1 = -10.2,-10.2,0.8658850000000001,0.134115,0.56862,0.9525699999999999,0.04742999999999999,0.32081999999999994,0.6791799999999999,0.8678428487500001,0.13215715125,0.8637699999999999,0.13623000000000002,0.27538,0.90527,0.57428,0.56332,0.35986,0.0001,0.0001,-9.4,True,False,0.35758,0.2167
x1 = -10.2,-10.2,0.8658850000000001,0.134115,0.56862,0.9525699999999999,0.04742999999999999,0.32081999999999994,0.6791799999999999,0.8678428487500001,0.13215715125,0.8637699999999999,0.13623000000000002,0.27538,0.90527,0.57428,0.56332,0.35986,0.0001,0.0001,-9.4,True,False,0.35758,0.2167
x1 = -2.5,-2.5,0.7330980000000002,0.26690200000000003,0.83698,0.90465,0.09535000000000002,0.8808,0.1192,0.8982843873000003,0.10171561270000004,0.8637699999999999,0.13623000000000002,0.45408,0.52706,0.57428,0.47441,0.47356,0.0086,0.0079,-9.4,False,False,0.35758,0.2167
x1 = -11.4,-11.4,0.868311,0.13168900000000003,0.56205,0.9525699999999999,0.04742999999999999,0.37753999999999993,0.6224600000000001,0.8768448743299999,0.12315512567000003,0.8637699999999999,0.13623000000000002,0.27538,0.95629,0.57428,0.53836,0.36505,0.00111,0.00108,-9.4,False,False,0.35758,0.2167
x1 = -11.3,-11.3,0.863925,0.136075,0.57387,0.9525699999999999,0.04742999999999999,0.37753999999999993,0.6224600000000001,0.87432279275,0.12567720725000003,0.8637699999999999,0.13623000000000002,0.27538,0.95629,0.57428,0.54546,0.36803,0.00071,0.0007,-9.4,False,False,0.35758,0.2167
x1 = -17.4,-17.4,0.85958,0.14042000000000004,0.58534,0.9241399999999997,0.07586000000000001,0.37753999999999993,0.6224600000000001,0.8473864279999999,0.15261357200000006,0.8637699999999999,0.13623000000000002,0.38742,0.95629,0.57428,0.61634,0.4673,0.00154,0.00159,-9.4,False,False,0.35758,0.2167
x1 = -10.2,-10.2,0.8658850000000001,0.134115,0.56862,0.9525699999999999,0.04742999999999999,0.32081999999999994,0.6791799999999999,0.8678428487500001,0.13215715125,0.8637699999999999,0.13623000000000002,0.27538,0.90527,0.57428,0.56332,0.35986,0.0001,0.0001,-9.4,True,False,0.35758,0.2167
