note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -6.3,-6.3,0.8503830000000001,0.14961699999999997,0.60888,0.8175700000000001,0.18243000000000004,0.5621799999999999,0.43782,0.7793593143700002,0.22064068563000006,0.7626519999999999,0.23734799999999998,0.68536,0.98882,0.7906,0.76134,0.73076,0.00115,0.00113,-4.0,True,False,0.72747,0.06313
x1 = -5.6,-5.6,0.828443,0.17155700000000002,0.66125,0.8175700000000001,0.18243000000000004,0.5621799999999999,0.43782,0.7737560577700002,0.22624394223000005,0.7626519999999999,0.23734799999999998,0.68536,0.98882,0.7906,0.77141,0.73742,0.0005,0.0005,-4.0,True,False,0.72747,0.06313
x1 = 15.1,15.1,0.367185,0.6328149999999999,0.94849,0.8175700000000001,0.18243000000000004,0.8519500000000002,0.14805,0.8393261797000001,0.1606738203,0.7626519999999999,0.23734799999999998,0.68536,0.60494,0.7906,0.63592,0.63447,0.02819,0.02556,-4.0,False,False,0.72747,0.06313
x1 = 6.7,6.7,0.42240399999999995,0.577596,0.98256,0.7773000000000001,0.22270000000000006,0.8519500000000002,0.14805,0.8204175414000001,0.1795824586,0.7626519999999999,0.23734799999999998,0.76507,0.60494,0.7906,0.67916,0.67258,0.01517,0.01416,-4.0,False,False,0.72747,0.06313
x1 = -16.3,-16.3,0.85312,0.14688,0.60198,0.8175700000000001,0.18243000000000004,0.6224600000000001,0.37753999999999993,0.7889122432000001,0.21108775680000003,0.7626519999999999,0.23734799999999998,0.68536,0.95629,0.7906,0.74356,0.72515,0.0029,0.00282,-4.0,False,False,0.72747,0.06313
x1 = -2.5,-2.5,0.7330980000000002,0.26690200000000003,0.83698,0.8175700000000001,0.18243000000000004,0.7310600000000002,0.26894000000000007,0.7944803079800004,0.2055196920200001,0.7626519999999999,0.23734799999999998,0.68536,0.83994,0.7906,0.73283,0.72662,0.00432,0.00417,-4.0,False,False,0.72747,0.06313
x1 = -11.0,-11.0,0.8785900000000002,0.12140999999999999,0.5334,0.8175700000000001,0.18243000000000004,0.6224600000000001,0.37753999999999993,0.7938816949000003,0.20611830510000004,0.7626519999999999,0.23734799999999998,0.68536,0.95629,0.7906,0.734,0.71825,0.00415,0.00401,-4.0,False,False,0.72747,0.06313
x1 = 4.0,4.0,0.536928,0.46307199999999993,0.99606,0.8175700000000001,0.18243000000000004,0.8519500000000002,0.14805,0.83349041536,0.16650958463999999,0.7626519999999999,0.23734799999999998,0.68536,0.60494,0.7906,0.64966,0.64812,0.02365,0.02165,-4.0,False,False,0.72747,0.06313
x1 = 0.8,0.8,0.6020880000000001,0.397912,0.96972,0.8175700000000001,0.18243000000000004,0.8519500000000002,0.14805,0.8312502145600003,0.16874978544000002,0.7626519999999999,0.23734799999999998,0.68536,0.60494,0.7906,0.65484,0.65336,0.02204,0.02024,-4.0,False,False,0.72747,0.06313
x1 = 4.0,4.0,0.536928,0.46307199999999993,0.99606,0.8175700000000001,0.18243000000000004,0.8519500000000002,0.14805,0.83349041536,0.16650958463999999,0.7626519999999999,0.23734799999999998,0.68536,0.60494,0.7906,0.64966,0.64812,0.02365,0.02165,-4.0,False,False,0.72747,0.06313
x1 = -9.4,-9.4,0.8637699999999999,0.13623000000000002,0.57428,0.8175700000000001,0.18243000000000004,0.6224600000000001,0.37753999999999993,0.7909901647,0.2090098353,0.7626519999999999,0.23734799999999998,0.68536,0.95629,0.7906,0.73959,0.72227,0.0034,0.00329,-4.0,False,False,0.72747,0.06313
x1 = -12.0,-12.0,0.861237,0.13876300000000003,0.58099,0.8175700000000001,0.18243000000000004,0.5621799999999999,0.43782,0.7821313174300001,0.21786868257000003,0.7626519999999999,0.23734799999999998,0.68536,0.98882,0.7906,0.75626,0.72747,0.00157,0.00154,-4.0,True,True,0.72747,0.06313
x1 = -8.9,-8.9,0.8485460000000001,0.15145400000000003,0.61347,0.7773000000000001,0.22270000000000006,0.6224600000000001,0.37753999999999993,0.7538488626400002,0.24615113736000008,0.7626519999999999,0.23734799999999998,0.76507,0.95629,0.7906,0.80512,0.79403,0.0003,0.00031,-4.0,True,False,0.72747,0.06313
x1 = 4.0,4.0,0.536928,0.46307199999999993,0.99606,0.8175700000000001,0.18243000000000004,0.8519500000000002,0.14805,0.83349041536,0.16650958463999999,0.7626519999999999,0.23734799999999998,0.68536,0.60494,0.7906,0.64966,0.64812,0.02365,0.02165,-4.0,False,False,0.72747,0.06313
x1 = 0.0,0.0,0.79734,0.20266,0.72722,0.7773000000000001,0.22270000000000006,0.8175700000000001,0.18243000000000004,0.7854611182000001,0.21453888180000008,0.7626519999999999,0.23734799999999998,0.76507,0.68536,0.7906,0.75007,0.74892,0.00217,0.00212,-4.0,False,False,0.72747,0.06313
