note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -3.9,-3.9,0.710069,0.289931,0.86863,0.8175700000000001,0.18243000000000004,0.5621799999999999,0.43782,0.7435245219100001,0.25647547809000004,0.7601859999999999,0.23981400000000003,0.68536,0.98882,0.79473,0.82138,0.77334,0.00107,0.00108,-4.2,True,False,0.76507,0.02966
x1 = 13.4,13.4,0.354939,0.6450609999999999,0.9384,0.8519500000000002,0.14805,0.8519500000000002,0.14805,0.8519500000000001,0.14804999999999996,0.7601859999999999,0.23981400000000003,0.60494,0.60494,0.79473,0.60494,0.60494,0.04188,0.03706,-4.2,False,False,0.76507,0.02966
x1 = 13.1,13.1,0.35634299999999997,0.6436569999999999,0.93961,0.8519500000000002,0.14805,0.8519500000000002,0.14805,0.8519500000000001,0.14804999999999996,0.7601859999999999,0.23981400000000003,0.60494,0.60494,0.79473,0.60494,0.60494,0.04188,0.03706,-4.2,False,False,0.76507,0.02966
x1 = 9.3,9.3,0.40199099999999993,0.598009,0.9721,0.8175700000000001,0.18243000000000004,0.8519500000000002,0.14805,0.8381295494200002,0.16187045058,0.7601859999999999,0.23981400000000003,0.68536,0.60494,0.79473,0.63877,0.63727,0.02894,0.02623,-4.2,False,False,0.76507,0.02966
x1 = 7.3,7.3,0.41667,0.5833299999999999,0.97987,0.8175700000000001,0.18243000000000004,0.8808,0.1192,0.8544539559,0.1455460441,0.7601859999999999,0.23981400000000003,0.68536,0.52706,0.79473,0.59858,0.59302,0.04457,0.03925,-4.2,False,False,0.76507,0.02966
x1 = 3.8,3.8,0.423452,0.576548,0.98303,0.7773000000000001,0.22270000000000006,0.8519500000000002,0.14805,0.8203393082000001,0.17966069180000002,0.7601859999999999,0.23981400000000003,0.76507,0.60494,0.79473,0.67933,0.67275,0.0164,0.01528,-4.2,False,False,0.76507,0.02966
x1 = 3.8,3.8,0.423452,0.576548,0.98303,0.7773000000000001,0.22270000000000006,0.8519500000000002,0.14805,0.8203393082000001,0.17966069180000002,0.7601859999999999,0.23981400000000003,0.76507,0.60494,0.79473,0.67933,0.67275,0.0164,0.01528,-4.2,False,False,0.76507,0.02966
x1 = -7.1,-7.1,0.8470530000000001,0.152947,0.61717,0.8175700000000001,0.18243000000000004,0.6791799999999999,0.32081999999999994,0.7964036646700002,0.20359633533000004,0.7601859999999999,0.23981400000000003,0.68536,0.90527,0.79473,0.72906,0.71899,0.0056,0.00539,-4.2,False,False,0.76507,0.02966
x1 = -7.0,-7.0,0.8389349999999999,0.16106499999999999,0.63685,0.8175700000000001,0.18243000000000004,0.6224600000000001,0.37753999999999993,0.7861446078500001,0.21385539215,0.7601859999999999,0.23981400000000003,0.68536,0.95629,0.79473,0.74879,0.729,0.00281,0.00274,-4.2,False,False,0.76507,0.02966
x1 = -9.7,-9.7,0.8692420000000001,0.13075799999999999,0.55951,0.7773000000000001,0.22270000000000006,0.6224600000000001,0.37753999999999993,0.7570534312800002,0.24294656872000006,0.7601859999999999,0.23981400000000003,0.76507,0.95629,0.79473,0.79991,0.79007,4e-05,4e-05,-4.2,True,False,0.76507,0.02966
x1 = 3.8,3.8,0.423452,0.576548,0.98303,0.7773000000000001,0.22270000000000006,0.8519500000000002,0.14805,0.8203393082000001,0.17966069180000002,0.7601859999999999,0.23981400000000003,0.76507,0.60494,0.79473,0.67933,0.67275,0.0164,0.01528,-4.2,False,False,0.76507,0.02966
x1 = -2.5,-2.5,0.7330980000000002,0.26690200000000003,0.83698,0.7773000000000001,0.22270000000000006,0.7773000000000001,0.22270000000000006,0.7773000000000003,0.22270000000000012,0.7601859999999999,0.23981400000000003,0.76507,0.76507,0.79473,0.76507,0.76507,0.0012,0.00118,-4.2,True,True,0.76507,0.02966
x1 = -12.2,-12.2,0.8465469999999999,0.153453,0.61841,0.8175700000000001,0.18243000000000004,0.6224600000000001,0.37753999999999993,0.78762978517,0.21237021483000001,0.7601859999999999,0.23981400000000003,0.68536,0.95629,0.79473,0.74599,0.72694,0.00315,0.00306,-4.2,False,False,0.76507,0.02966
x1 = 0.0,0.0,0.79734,0.20266,0.72722,0.7773000000000001,0.22270000000000006,0.8175700000000001,0.18243000000000004,0.7854611182000001,0.21453888180000008,0.7601859999999999,0.23981400000000003,0.76507,0.68536,0.79473,0.75007,0.74892,0.00266,0.00259,-4.2,False,False,0.76507,0.02966
x1 = 3.8,3.8,0.423452,0.576548,0.98303,0.7773000000000001,0.22270000000000006,0.8519500000000002,0.14805,0.8203393082000001,0.17966069180000002,0.7601859999999999,0.23981400000000003,0.76507,0.60494,0.79473,0.67933,0.67275,0.0164,0.01528,-4.2,False,False,0.76507,0.02966
