note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -7.8,-7.8,0.837135,0.16286499999999998,0.64112,0.7773000000000001,0.22270000000000006,0.6224600000000001,0.37753999999999993,0.7520819834000001,0.2479180166,0.7134720000000001,0.28652800000000006,0.76507,0.95629,0.86419,0.80796,0.79621,0.00558,0.00541,-3.8,False,False,0.81883,0.04536
x1 = 6.9,6.9,0.41563999999999995,0.58436,0.97937,0.7310600000000002,0.26894000000000007,0.8175700000000001,0.18243000000000004,0.7816129836000001,0.21838701640000002,0.7134720000000001,0.28652800000000006,0.83994,0.68536,0.86419,0.75721,0.74961,0.01837,0.0173,-3.8,False,False,0.81883,0.04536
x1 = 8.0,8.0,0.410642,0.5893579999999999,0.97684,0.7310600000000002,0.26894000000000007,0.8519500000000002,0.14805,0.8023074886200001,0.19769251138000002,0.7134720000000001,0.28652800000000006,0.83994,0.60494,0.86419,0.71729,0.70144,0.03262,0.02998,-3.8,False,False,0.81883,0.04536
x1 = 13.8,13.8,0.354939,0.6450609999999999,0.9384,0.7773000000000001,0.22270000000000006,0.8175700000000001,0.18243000000000004,0.8032766064700001,0.19672339353,0.7134720000000001,0.28652800000000006,0.76507,0.68536,0.86419,0.71533,0.71365,0.03341,0.03067,-3.8,False,False,0.81883,0.04536
x1 = 5.3,5.3,0.44654,0.5534600000000001,0.99174,0.7773000000000001,0.22270000000000006,0.7773000000000001,0.22270000000000006,0.7773000000000001,0.22270000000000006,0.7134720000000001,0.28652800000000006,0.76507,0.76507,0.86419,0.76507,0.76507,0.01598,0.01512,-3.8,False,False,0.81883,0.04536
x1 = -2.5,-2.5,0.7330980000000002,0.26690200000000003,0.83698,0.6791799999999999,0.32081999999999994,0.6224600000000001,0.37753999999999993,0.6640413185600001,0.33595868144,0.7134720000000001,0.28652800000000006,0.90527,0.95629,0.86419,0.9209,0.91889,0.00812,0.00835,-3.8,False,False,0.81883,0.04536
x1 = 4.2,4.2,0.5548460000000001,0.44515399999999994,0.9913,0.7773000000000001,0.22270000000000006,0.7773000000000001,0.22270000000000006,0.7773000000000001,0.22270000000000006,0.7134720000000001,0.28652800000000006,0.76507,0.76507,0.86419,0.76507,0.76507,0.01598,0.01512,-3.8,False,False,0.81883,0.04536
x1 = -11.1,-11.1,0.8619950000000001,0.13800500000000002,0.57899,0.7773000000000001,0.22270000000000006,0.6791799999999999,0.32081999999999994,0.7637589494000001,0.23624105060000009,0.7134720000000001,0.28652800000000006,0.76507,0.90527,0.86419,0.78873,0.78442,0.00967,0.00927,-3.8,False,False,0.81883,0.04536
x1 = 0.2,0.2,0.8013160000000001,0.19868400000000003,0.71929,0.7310600000000002,0.26894000000000007,0.7773000000000001,0.22270000000000006,0.7402471481600004,0.25975285184000013,0.7134720000000001,0.28652800000000006,0.83994,0.76507,0.86419,0.82637,0.82506,0.00263,0.00258,-3.8,True,False,0.81883,0.04536
x1 = -4.8,-4.8,0.7597389999999999,0.240261,0.79547,0.7773000000000001,0.22270000000000006,0.5621799999999999,0.43782,0.7256150536799999,0.27438494632000004,0.7134720000000001,0.28652800000000006,0.76507,0.98882,0.86419,0.84769,0.81883,0.00053,0.00052,-3.8,True,True,0.81883,0.04536
x1 = -11.8,-11.8,0.856851,0.143149,0.59243,0.7773000000000001,0.22270000000000006,0.6224600000000001,0.37753999999999993,0.7551348088400002,0.24486519116000005,0.7134720000000001,0.28652800000000006,0.76507,0.95629,0.86419,0.80304,0.79244,0.00654,0.00632,-3.8,False,False,0.81883,0.04536
x1 = -7.1,-7.1,0.8470530000000001,0.152947,0.61717,0.7773000000000001,0.22270000000000006,0.6224600000000001,0.37753999999999993,0.7536176865200002,0.24638231348000006,0.7134720000000001,0.28652800000000006,0.76507,0.95629,0.86419,0.80549,0.79432,0.00605,0.00586,-3.8,False,False,0.81883,0.04536
x1 = -9.8,-9.8,0.859581,0.140419,0.58534,0.7773000000000001,0.22270000000000006,0.6224600000000001,0.37753999999999993,0.7555575220400002,0.24444247796000007,0.7134720000000001,0.28652800000000006,0.76507,0.95629,0.86419,0.80235,0.79192,0.00667,0.00645,-3.8,False,False,0.81883,0.04536
x1 = 0.2,0.2,0.8013160000000001,0.19868400000000003,0.71929,0.7310600000000002,0.26894000000000007,0.7773000000000001,0.22270000000000006,0.7402471481600004,0.25975285184000013,0.7134720000000001,0.28652800000000006,0.83994,0.76507,0.86419,0.82637,0.82506,0.00263,0.00258,-3.8,True,False,0.81883,0.04536
x1 = -2.3,-2.3,0.75738,0.24262,0.79937,0.7310600000000002,0.26894000000000007,0.6224600000000001,0.37753999999999993,0.7047114680000002,0.29528853200000005,0.7134720000000001,0.28652800000000006,0.83994,0.95629,0.86419,0.87546,0.86817,0.00027,0.00027,-3.8,True,False,0.81883,0.04536
